"SWF_RID_SWIFT_BANK","SWF_CDE_SWIFT_BIC","SWF_NME_FULL","SWF_IND_ACTIVE","SWF_IND_MAY_DEACT","SWF_UID_REC_CREATE","SWF_UID_REC_UPDATE","SWF_TSP_REC_CREATE","SWF_TSP_REC_UPDATE","SWF_IND_HOST_BANK","SWF_TXT_BRN_INFO"
"41655917","CFUBTZTZ    ","CF UNION BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655922","CFVACOBC    ","CORPORACION FINANCIERA DEL VALLE SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655930","CFVACOBCFXO ","CORPORACION FINANCIERA DEL VALLE FX","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655936","CFXBZWHA    ","CFX MERCHANT BANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655942","CGAKBEBB    ","FORTIS BANK (EX ASLK-CGER BANK)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655948","CGAZRU3S    ","COMMERCIAL BANK GAZBANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655954","CGDIAOL1    ","BANCO COMERCIAL ANGOLA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655960","CGDICVCP    ","BANCO INTERATLANTICO SARL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655966","CGDIESMM    ","BANCO SIMEON SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655972","CGDIFRPP    ","CAIXA GERAL DE DEPOSITORS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655978","CGDIGB2L    ","CAIXA GERAL DE DEPOSITOS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655986","CGDIMZMA    ","BANCO COMERCIAL E DE INVESTIMENTOS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655992","CGDIPTPL    ","CAIXA GERAL DE DEPOSITOS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41655998","CGDIUS33    ","CAIXA GERAL DE DEPOSITOS","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41656004","CGGKES22    ","CAJA DE GUIPUZCOA-GIPUZKOAKO KUTXA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:01","2005-08-04 12:11:01","N",""
"41656010","CHAIFR2A    ","BANQUE CHAIX","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656058","CHASARBA    ","JP MORGANCHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656069","CHASAU2X    ","JPMORGAN CHASE BANK SYDNEY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656080","CHASAU2XOBU ","JPMORGAN CHASE BANK-SYDNEY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656096","CHASBEBX    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656112","CHASBHBM    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656122","CHASBRSP    ","BANCO JPMORGAN S.A. SAO PAULO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656132","CHASBSN1    ","THE CHASE MANHATTAN PRIVATE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656147","CHASCATT    ","JP MORGAN CHASE BANK-TORONTO BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656158","CHASCLRM    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656169","CHASCNBX    ","CHASE MANHATTAN BANK NA - TIANJIN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:02","2005-08-04 12:11:02","N",""
"41656180","CHASCNSH    ","JPMORGAN CHASE BANK - SHANGHAI","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656192","CHASDEFX    ","JP MORGAN AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656203","CHASEGC1    ","CHASE MANHATTAN BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656218","CHASFRPP    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656427","CHASGB22    ","J.P. MORGAN EUROPE LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656445","CHASGB2L    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656457","CHASGB2LCTS ","EUROPEAN NETWORK TRADER WASH AC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656469","CHASGB2LDCC ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656485","CHASGB2LGCS ","BANK OF ENGLAND RE-CHASE MANHATTAN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656497","CHASGB2LGST ","CHASE MANHATTAN BANK CLIENTS A-C","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656507","CHASHKAL    ","JPMORGAN SECURITIES (ASIA PACIFIC)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656518","CHASHKHH    ","JPMORGAN CHASE BANK N.A. HONG KONG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656530","CHASIDJX    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656539","CHASIE2X    ","CHASE MANHATTAN BANK (IRELAND) PLC.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656545","CHASINBX    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656551","CHASITMX    ","JPMORGAN CHASE BANK MILAN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:03","2005-08-04 12:11:03","N",""
"41656557","CHASJESX    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656565","CHASJPJT    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656571","CHASJPJXOSA ","CHEMICAL BANK-TOKYO BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656577","CHASKRSX    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656582","CHASLULX    ","JP MORGAN BK LUXEMBOURG SA(FRMLY)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656588","CHASMXMX    ","BANCO JPMORGAN S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656594","CHASMYKX    ","J.P. MORGAN CHASE BANK BHD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656600","CHASNL2X    ","JPMORGAN CHASE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656606","CHASPAP1    ","HSBC BANK USA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656612","CHASPHMM    ","JPMORGAN CHASE BANK - MANILA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41656619","CHASRUMX    ","JP MORGAN BANK INTERNATIONAL LLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41795735","CQCBCN22    ","CHONGQING COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:12:06","2005-08-04 12:12:06","N",""
"41660469","CITIVNVX    ","CITIBANK N.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:15","2005-08-04 12:11:15","N",""
"41660856","CITIZAJX    ","CITIBANK SOUTH AFRICA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:15","2005-08-04 12:11:15","N",""
"41660911","CITIZMLU    ","CITIBANK ZAMBIA LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:15","2005-08-04 12:11:15","N",""
"41660927","CIUBIN5M    ","CITY UNION BANK LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:15","2005-08-04 12:11:15","N",""
"41660941","CIVIIT2C    ","BANCA POPOLARE DI CIVIDALE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:15","2005-08-04 12:11:15","N",""
"41660958","CIYUHKHH    ","CHIYU BANKING CORPORATION LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:15","2005-08-04 12:11:15","N",""
"41660972","CKBKJPJN    ","THE CHUKYO BANK LIMITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41660986","CKENKENA    ","CHASE BANK KENYA LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661007","CKKBTRIS    ","C KREDI VE KALKINMA BANKAST A.S.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661019","CLARCHZZ    ","CLARIDEN BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661031","CLARGGSP    ","CLARIDEN BANK (GUERNSEY) LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661044","CLBIAEAD    ","COMMERCIAL BANK INTERNATIONAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661050","CLFIHKH1    ","COMMONWEALTH FINANCE CORP LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661216","CLFRFRPP    ","DEXIA CREDIT LOCAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661225","CLIBLBBX    ","CREDIT LIBANAIS SAL-BEIRUT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661231","CLMDMGMG    ","BNI-CREDIT LYONNAIS MADAGASCAR","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661237","CLOKRUMM    ","LOCKO BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661243","CLOSIMDD    ","CLOSE BANK (ISLE OF MAN) LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661250","CLPEES2M    ","CAJA LABORAL POPULAR","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661256","CLSAHKHH    ","CLSA LINITED","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661262","CLYDGB2S    ","CLYDESDALE BANK PLC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661268","CMACMOMX    ","BANCO COMERCIAL DE MACAU","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:16","2005-08-04 12:11:16","N",""
"41661274","CMBAAWAX    ","CARIBBEAN MERCANTILE BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661283","CMBCCNBS    ","CHINA MERCHANTS BANK HEAD OFFICE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661288","CMBCCNBS051 ","CHINA MERCHANTS BANK-","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661715","CMBCCNBS081 ","CHINA MERCHANTS BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661789","CMBCCNBS101 ","CHINA MERCHANTS BANK-WUHAN BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661807","CMBCCNBS131 ","CHINA MERCHANTS BANK-GUANGZHOU","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661823","CMBCCNBS182 ","CHINA MERCHANT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661836","CMBCCNBS201 ","CHINA MERCHANTS BK-BEIJING BRANCH","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661847","CMBCCNBS261 ","CHINA MERCHANT BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661860","CMBCCNBS281 ","CHINA MERCHANTS BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661874","CMBCHKHH    ","CHINA MERCHANTS BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661881","CMBMMCMX    ","COMPAGNIE MONEGASQUE DE BANQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661887","CMBRFR2B    ","COMPAGNIE FINANCIERE DU CREDIT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661896","CMCBBA22    ","CBS BANK D.D","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661902","CMCIFR22    ","BANQUE REGIONALE DE LOUEST","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:17","2005-08-04 12:11:17","N",""
"41661908","CMCIFR2B    ","SOCIETE BORDELAISE DE CREDIT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41661914","CMCIFR2L    ","LYONNAISE DE BANQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41661920","CMCIFR2LBRA ","BANQUE REGIONALE DE L'AIN","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41661964","CMCIFR2N    ","BANQUE CIO","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41661971","CMCIFR2S    ","CREDIT INDUSTRIEL D'ALSACE ET","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41661977","CMCIFR2Y    ","SOCIETE NANCEIENNE VARIN BERNIER","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41662253","CMCIFRPA    ","BANQUE FEDERATIVE DU CREDIT","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41662268","CMCIFRPP    ","CREDIT INDUSTRIEL ET COMMERCIAL CIC","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41662280","CMCIFRPT    ","BANQUE TRANSATLANTIQUE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41788523","CMCIGB2L    ","CREDIT INDUSTRIEL ET COMMERCIAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41788539","CMCISGSG    ","CREDIT INDUSTRIEL ET COMMERCIAL","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41788546","CMFBARBA    ","BANCO CMF S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41788552","CNBACZPP    ","CESKA NARODNI BANKA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41788566","CNBTKYK1    ","CAYMAN NATIONAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41788572","CNCAMAMR    ","CAISSE NATIONALE DE CREDIT AGRICOLE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:18","2005-08-04 12:11:18","N",""
"41788578","CNFCCAM1    ","CANADIAN FINANCIAL COMPANY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788584","CNMBCNBS    ","CHINESE MERCANTILE BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788590","CNORGB22    ","THE NORTHERN TRUST COMPANY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788770","CNORIE2D    ","NORTHERN TRUST CUSTODIAL SERVICES","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788776","CNORSGSG    ","THE NORTHERN TRUST COMPANY","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788782","CNRBGB2L    ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788788","CNRBINBB    ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788796","CNRBINBBAFD ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788802","CNRBINBBBFD ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788809","CNRBINBBCFD ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788815","CNRBINBBDFM ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788821","CNRBINBBDFS ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788827","CNRBINBBFFC ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788833","CNRBINBBHFD ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41788839","CNRBINBBKFD ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41789017","CNRBINBBLFD ","CANARA BANK BANGALORE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:19","2005-08-04 12:11:19","N",""
"41789023","CNRBINBBMFD ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789029","CNRBINBBNFC ","CANARA BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789035","CNRBINBBPFD ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789041","CNRBINBBRFM ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789068","CNRBINBBUFM ","CANARA BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789083","COAPRUMM    ","APR BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789094","COBABEBX    ","COMMERZBANK A.G.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789106","COBACHZX    ","COMMERZBANK (SCHWEIZ) AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789118","COBACZPX    ","COMMERZBANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:20","2005-08-04 12:11:20","N",""
"41789130","COBADEBB    ","COMMERZBANK AG","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:21","2005-08-04 12:11:21","N",""
"41789140","COBADEDD    ","COMMERZBANK A.G.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:21","2005-08-04 12:11:21","N",""
"41789697","COBADEFF    ","COMMERZBANK AG-KREFELD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:21","2005-08-04 12:11:21","N",""
"41656625","CHASSGSG    ","JP MORGAN CHASE BANK SINGAPORE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:11:04","2005-08-04 12:11:04","N",""
"41655287","CCBBBBBB    ","RBTT BANK BARBADOS LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:52","2005-08-04 12:10:52","N",""
"41655293","CCBCGB2L    ","CHANG HWA COMMERCIAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655299","CCBCHKHH    ","CHANG HWA COMMERCIAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655306","CCBCJPJT    ","CHANG HWA COMM'L BK LTD TOKYO BR.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655312","CCBCNL2A    ","CHANG HWA COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655318","CCBCSGSG    ","CHANG HWA COMMERCIAL BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655324","CCBCTWTP    ","CHANG HWA COMMERCIAL BANK LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655330","CCBKCY2N    ","CO OPERATIVE CENTRAL BANK LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655336","CCBPFRPP    ","NATEXIS BANQUES POPULAIRES (CCBP)","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655342","CCBPFRPPNCE ","BANQUE POPULAIRE DE LA COTE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655348","CCBPFRPPREN ","BANQUE POPULAIRE DE L'QUEST","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655354","CCBPFRPPSEC ","CAISSE CENTRALE DES BANQUES","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655361","CCBZHR2X    ","GOSPADARSKO KREDITNA BANKA DD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655367","CCCMPTPL    ","CAIXA CENTRAL-CAIXA CENTRAL DE-","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655373","CCDQCAMM    ","LA CAISSE CENTRALE DES JARDINS DU","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655379","CCDQCAMMIMM ","CAISSE CENTRALE DESJARDINS DU QUEBE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:53","2005-08-04 12:10:53","N",""
"41655385","CCEYBDDH    ","COMMERCIAL BANK OF CEYLON LTD","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655391","CCEYLKLX    ","THE COMMERCIAL BANK OF CEYLON LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655396","CCFRBEBB    ","CREDIT COMMERCIAL DE FRANCE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655402","CCFRFRPP    ","CREDIT COMMERCIAL DE FRANCE SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655408","CCFRGRAA    ","CREDIT COMMERICAL DE FRANCE","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655416","CCIECHGG    ","ANGLO IRISH BANK SUISSE SA","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655422","CCILINBB    ","THE CLEARING CORP. OF INDIA LTD.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655428","CCIOCRSJ    ","BANCO BCT S.A.","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655434","CCIVRU2R    ","CENTER INVEST BANK","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
"41655440","CCOPFRPP    ","CREDIT COOPERATIF","Y","Y","LS2BATCH","LS2BATCH","2005-08-04 12:10:54","2005-08-04 12:10:54","N",""
