"PRF_RID_RMTNC","PRF_RID_OWNER","PRF_CID_CUSTOMER","PRF_RID_SVC_GROUP","PRF_CDE_ROLE","PRF_UID_REC_UPDATE","PRF_UID_REC_CREATE","PRF_TSP_REC_UPDATE","PRF_TSP_REC_CREATE","PRF_TXT_FROM_STRNG","PRF_TXT_TO_STRNG","PRF_IND_TX_WTH_REQ","PRF_PCT_TX_WTHHLD","PRF_CDE_OWNER_TYPE","PRF_IND_FPML_ENBLD","PRF_CDE_BRANCH"
"!.EDTQTG","!.EDTQST","AMDPAOVM","@*DZF8KQ","AGENT","DJRHINPT","DJRHINPT","2020-07-24 12:19:37","2020-07-24 12:19:37","","","N","0","DEA  ","N",""
"!.EDTS7P","!.EDTS4N","P=E6K597","K0E9B6IG","BORR ","DJRHINPT","DJRHINPT","2020-07-24 13:38:04","2020-07-24 13:38:04","","","N","0","DEA  ","N",""
"!.EDTSBS","!.EDTS4N","AMDPAOVM","@*DZF8KQ","AGENT","DJRHINPT","DJRHINPT","2020-07-24 13:40:32","2020-07-24 13:40:32","","","N","0","DEA  ","N",""
"!TEDTXE7","!TEDTXBA","P=E6K597","K0E9B6IG","BORR ","DJRHINPT","DJRHINPT","2020-07-24 15:29:58","2020-07-24 15:29:58","","","N","0","DEA  ","N",""
"!TEDTXHQ","!TEDTXBA","AMDPAOVM","@*DZF8KQ","AGENT","DJRHINPT","DJRHINPT","2020-07-24 15:32:05","2020-07-24 15:32:05","","","N","0","DEA  ","N",""
"!YEDTYIX","!YEDTYIG","P=E6K597","K0E9B6IG","BORR ","DJRHINPT","DJRHINPT","2020-07-24 15:50:05","2020-07-24 15:50:05","","","N","0","DEA  ","N",""
"!YEDTYJ3","!YEDTYIG","AMDPAOVM","@*DZF8KQ","AGENT","DJRHINPT","DJRHINPT","2020-07-24 15:52:28","2020-07-24 15:52:28","","","N","0","DEA  ","N",""
"!JEDU29I","!JEDU291","?ZE4CIA6","7NE4CQON","BORR ","INPCHER ","INPCHER ","2020-07-24 16:22:56","2020-07-24 16:22:56","","","N","0","DEA  ","N",""
"!JEDU29R","!JEDU291","AMDPAOVM","@*DZF8KQ","AGENT","INPCHER ","INPCHER ","2020-07-24 16:25:08","2020-07-24 16:25:08","","","N","0","DEA  ","N",""
"!CEDU4V2","!CEDU4UL","?ZE4CIA6","7NE4CQON","BORR ","INPCHER ","INPCHER ","2020-07-24 17:11:46","2020-07-24 17:11:46","","","N","0","DEA  ","N",""
"40EDZTDP","40EDZTD7","?ZE4CIA6","7NE4CQON","BORR ","INPCHER ","INPCHER ","2020-07-27 18:41:57","2020-07-27 18:41:57","","","N","0","DEA  ","N",""
"KHEE1NMF","KHEE1NLY","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-28 18:43:18","2020-07-28 18:43:18","","","N","0","DEA  ","N",""
"KHEE1NMK","KHEE1NLY","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-28 18:46:01","2020-07-28 18:46:01","","","N","0","DEA  ","N",""
"KGEE1W2F","KGEE1W1P","AMDPAOVM","@*DZF8KQ","AGENT","JOBINP  ","JOBINP  ","2020-07-28 21:31:13","2020-07-28 21:31:13","","","N","0","DEA  ","N",""
"KSEE1PFR","KSEE1PFA","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-28 20:02:23","2020-07-28 20:02:23","","","N","0","DEA  ","N",""
"KSEE1PFW","KSEE1PFA","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-28 20:05:13","2020-07-28 20:05:13","","","N","0","DEA  ","N",""
"KGEE1W26","KGEE1W1P",":KEDDAP0",":9EDDCJM","BORR ","JOBINP  ","JOBINP  ","2020-07-28 21:30:00","2020-07-28 21:30:00","","","N","0","DEA  ","N",""
"F8EE3BT2","F8EE3BSK","?ZE4CIA6","7NE4CQON","BORR ","INPCHER ","INPCHER ","2020-07-29 15:39:14","2020-07-29 15:39:14","","","N","0","DEA  ","N",""
"F8EE3BTA","F8EE3BSK","FPE4MRNP","FPE4MSO6","AGENT","INPCHER ","INPCHER ","2020-07-29 15:40:30","2020-07-29 15:40:30","","","N","0","DEA  ","N",""
"FWEE3HZW","FWEE3HZE","?ZE4CIA6","7NE4CQON","BORR ","INPCHER ","INPCHER ","2020-07-29 18:15:54","2020-07-29 18:15:54","","","N","0","DEA  ","N",""
"FWEE3I04","FWEE3HZE","FPE4MRNP","FPE4MSO6","AGENT","INPCHER ","INPCHER ","2020-07-29 18:17:08","2020-07-29 18:17:08","","","N","0","DEA  ","N",""
"F$EE3J8L","F$EE3J83","?ZE4CIA6","7NE4CQON","BORR ","INPCHER ","INPCHER ","2020-07-29 18:37:44","2020-07-29 18:37:44","","","N","0","DEA  ","N",""
"F$EE3J8T","F$EE3J83","FPE4MRNP","FPE4MSO6","AGENT","INPCHER ","INPCHER ","2020-07-29 18:38:59","2020-07-29 18:38:59","","","N","0","DEA  ","N",""
"=CEENXH1","=CEENXGF","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-08-09 19:16:17","2020-08-09 19:16:17","","","N","0","DEA  ","N",""
"=HEENZ88","=HEENZ7R","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-08-09 20:23:03","2020-08-09 20:23:03","","","N","0","DEA  ","N",""
"=HEENZ8D","=HEENZ7R","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-08-09 20:24:35","2020-08-09 20:24:35","","","N","0","DEA  ","N",""
"=5EEO4Z0","=5EEO4YJ","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-08-09 22:29:36","2020-08-09 22:29:36","","","N","0","DEA  ","N",""
"=5EEO4Z5","=5EEO4YJ","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-08-09 22:31:03","2020-08-09 22:31:03","","","N","0","DEA  ","N",""
"$9EEOA8J","$9EEOA82","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-08-10 00:07:30","2020-08-10 00:07:30","","","N","0","DEA  ","N",""
"$9EEOA8O","$9EEOA82","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-08-10 00:09:16","2020-08-10 00:09:16","","","N","0","DEA  ","N",""
"$JEEPH7V","$JEEPH7E","P=E6K597","K0E9B6IG","BORR ","JOBINP  ","JOBINP  ","2020-08-10 15:23:32","2020-08-10 15:23:32","","","N","0","DEA  ","N",""
"$JEEPH80","$JEEPH7E","AMDPAOVM","@*DZF8KQ","AGENT","JOBINP  ","JOBINP  ","2020-08-10 15:26:27","2020-08-10 15:26:27","","","N","0","DEA  ","N",""
"L!EF3W88","L!EF3W7U","P=E6K597","K0E9B6IG","BORR ","CFRANCIS","CFRANCIS","2020-08-18 10:33:27","2020-08-18 10:33:27","","","N","0","DEA  ","N",""
"YSEFF1PG","YSEFF1OZ","Y3EFEZQB","Y3EFF0NB","BORR ","INPALN01","INPALN01","2020-08-24 11:36:58","2020-08-24 11:36:58","","","N","0","DEA  ","N",""
"YZEFEWHL","YZEFEWH5",")?EF8978",")0EF8ARV","BORR ","SMANZANO","SMANZANO","2020-09-17 09:17:03","2020-08-24 08:57:00","","","N","0","DEA  ","N",""
"YZEFEWHT","YZEFEWH5","E2E4RAUV","@ME4QUQW","AGENT","SMANZANO","SMANZANO","2020-09-17 08:58:59","2020-08-24 09:24:42","","","N","0","DEA  ","N",""
"YSEFF1PM","YSEFF1OZ","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-24 11:38:36","2020-08-24 11:38:36","","","N","0","DEA  ","N",""
"YSEFF38Z","YSEFF36C","Y3EFEZQB","Y3EFF0NB","BORR ","INPALN01","INPALN01","2020-08-24 12:15:41","2020-08-24 12:15:41","","","N","0","DEA  ","N",""
"Y5EFF55O","Y5EFF54H","E2E4RAUV","@ME4QUQW","AGENT","LIQUSR03","LIQUSR03","2020-08-24 12:30:45","2020-08-24 12:30:45","","","N","0","DEA  ","N",""
"YSEFF4AL","YSEFF47X","Y3EFEZQB","Y3EFF0NB","BORR ","INPALN01","INPALN01","2020-08-24 12:38:15","2020-08-24 12:38:15","","","N","0","DEA  ","N",""
"3ZEFFD2G","3ZEFFD20","ZHEF7YY1","9ZEF82FE","BORR ","JAQUITAN","JAQUITAN","2020-08-24 14:32:24","2020-08-24 14:32:24","","","N","0","DEA  ","N",""
"3ZEFFD2K","3ZEFFD20","E2E4RAUV","@ME4QUQW","AGENT","JAQUITAN","JAQUITAN","2020-08-24 14:33:36","2020-08-24 14:33:36","","","N","0","DEA  ","N",""
"YSEFFA8O","YSEFFA5R","Y3EFEZQB","Y3EFF0NB","BORR ","INPALN01","INPALN01","2020-08-24 14:46:45","2020-08-24 14:46:45","","","N","0","DEA  ","N",""
"YSEFFABP","YSEFFA5R","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-24 14:48:34","2020-08-24 14:48:34","","","N","0","DEA  ","N",""
"YSEFFJ8I","YSEFFJ2V","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-24 18:01:04","2020-08-24 18:01:04","","","N","0","DEA  ","N",""
"(7EFGUE1","(7EFGUDN","SIEESUTN","S#EESVPO","BORR ","CMARTILL","CMARTILL","2020-08-25 10:06:57","2020-08-25 10:06:57","","","N","0","DEA  ","N",""
";4EFHE9H",";4EFHE91","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-25 17:26:43","2020-08-25 17:26:43","","","N","0","DEA  ","N",""
"RFEFHI22","RFEFHI1M","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-25 18:21:56","2020-08-25 18:21:56","","","N","0","DEA  ","N",""
"6KEFHQWZ","6KEFHQWI","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-25 21:26:49","2020-08-25 21:26:49","","","N","0","DEA  ","N",""
"6KEFHQX5","6KEFHQWI","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-25 21:28:20","2020-08-25 21:28:20","","","N","0","DEA  ","N",""
"M6EFIGHF","M6EFIGGY","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 06:37:24","2020-08-26 06:37:24","","","N","0","DEA  ","N",""
"M6EFIGHL","M6EFIGGY","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 06:38:40","2020-08-26 06:38:40","","","N","0","DEA  ","N",""
"M6EFIGKC","M6EFIGJV","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 07:07:07","2020-08-26 07:07:07","","","N","0","DEA  ","N",""
"M6EFIGKI","M6EFIGJV","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 07:08:21","2020-08-26 07:08:21","","","N","0","DEA  ","N",""
"M6EFIGLK","M6EFIGL3","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 07:23:53","2020-08-26 07:23:53","","","N","0","DEA  ","N",""
"M6EFIGLQ","M6EFIGL3","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 07:25:12","2020-08-26 07:25:12","","","N","0","DEA  ","N",""
"M6EFIGN1","M6EFIGMK","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 07:51:40","2020-08-26 07:51:40","","","N","0","DEA  ","N",""
"M6EFIGN7","M6EFIGMK","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 07:53:13","2020-08-26 07:53:13","","","N","0","DEA  ","N",""
"M6EFII0M","M6EFIHXR","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 08:27:42","2020-08-26 08:27:42","","","N","0","DEA  ","N",""
"M6EFII3L","M6EFIHXR","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 08:29:29","2020-08-26 08:29:29","","","N","0","DEA  ","N",""
"M6EFIMC1","M6EFIM99","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 10:00:57","2020-08-26 10:00:57","","","N","0","DEA  ","N",""
"M6EFIMF1","M6EFIM99","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 10:02:44","2020-08-26 10:02:44","","","N","0","DEA  ","N",""
"M?EFIPRE","M?EFIPQY","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-26 10:14:46","2020-08-26 10:14:46","","","N","0","DEA  ","N",""
"M6EFIN33","M6EFIN0L","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 10:17:10","2020-08-26 10:17:10","","","N","0","DEA  ","N",""
"M6EFIN5L","M6EFIN0L","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 10:18:44","2020-08-26 10:18:44","","","N","0","DEA  ","N",""
"HOEAH59A","HOEAH58U","J5E4FAXX","J5E4FAZ1","BORR ","EUGENEH ","EUGENEH ","2020-05-20 09:03:25","2020-05-20 09:03:25","","","N","0","DEA  ","N",""
"HOEAH59I","HOEAH58U","J5E4FAZF","J5E4FB05","BORR ","EUGENEH ","EUGENEH ","2020-05-20 09:05:05","2020-05-20 09:05:05","","","N","0","DEA  ","N",""
"HOEAH59R","HOEAH58U","3FE4FBRS","3FE4FBSR","BORR ","EUGENEH ","EUGENEH ","2020-05-20 09:06:45","2020-05-20 09:06:45","","","N","0","DEA  ","N",""
"HOEAH59V","HOEAH58U","AMDPAOVM","@*DZF8KQ","AGENT","EUGENEH ","EUGENEH ","2020-05-20 09:08:38","2020-05-20 09:08:38","","","N","0","DEA  ","N",""
"HOEAH5B0","HOEAH5AK","J5E4FAXX","J5E4FAZ1","BORR ","EUGENEH ","EUGENEH ","2020-05-20 09:29:29","2020-05-20 09:29:29","","","N","0","DEA  ","N",""
"HOEAH5B8","HOEAH5AK","J5E4FAZF","J5E4FB05","BORR ","EUGENEH ","EUGENEH ","2020-05-20 09:31:11","2020-05-20 09:31:11","","","N","0","DEA  ","N",""
"HOEAH5BH","HOEAH5AK","3FE4FBRS","3FE4FBSR","BORR ","EUGENEH ","EUGENEH ","2020-05-20 09:32:53","2020-05-20 09:32:53","","","N","0","DEA  ","N",""
"HOEAH5BL","HOEAH5AK","AMDPAOVM","@*DZF8KQ","AGENT","EUGENEH ","EUGENEH ","2020-05-20 09:34:43","2020-05-20 09:34:43","","","N","0","DEA  ","N",""
"H3EAHKMS","H3EAHKMC","J5E4FAXX","J5E4FAZ1","BORR ","EUGENEH ","EUGENEH ","2020-05-20 14:51:21","2020-05-20 14:51:21","","","N","0","DEA  ","N",""
"H3EAHKN0","H3EAHKMC","J5E4FAZF","J5E4FB05","BORR ","EUGENEH ","EUGENEH ","2020-05-20 14:53:25","2020-05-20 14:53:25","","","N","0","DEA  ","N",""
"H3EAHKN9","H3EAHKMC","3FE4FBRS","3FE4FBSR","BORR ","EUGENEH ","EUGENEH ","2020-05-20 14:55:28","2020-05-20 14:55:28","","","N","0","DEA  ","N",""
"19EAOWXX","19EAOWXH","J5E4FAXX","J5E4FAZ1","BORR ","JOBINP  ","JOBINP  ","2020-05-24 13:48:34","2020-05-24 13:48:34","","","N","0","DEA  ","N",""
"19EAOWY5","19EAOWXH","J5E4FAZF","J5E4FB05","BORR ","JOBINP  ","JOBINP  ","2020-05-24 13:50:35","2020-05-24 13:50:35","","","N","0","DEA  ","N",""
"19EAOWYE","19EAOWXH","3FE4FBRS","3FE4FBSR","BORR ","JOBINP  ","JOBINP  ","2020-05-24 13:52:15","2020-05-24 13:52:15","","","N","0","DEA  ","N",""
"1OEAP3UX","1OEAP3UH","J5E4FAXX","J5E4FAZ1","BORR ","JOBINP  ","JOBINP  ","2020-05-24 16:47:00","2020-05-24 16:47:00","","","N","0","DEA  ","N",""
"1OEAP3V5","1OEAP3UH","J5E4FAZF","J5E4FB05","BORR ","JOBINP  ","JOBINP  ","2020-05-24 16:51:52","2020-05-24 16:51:52","","","N","0","DEA  ","N",""
"1OEAP3VE","1OEAP3UH","3FE4FBRS","3FE4FBSR","BORR ","JOBINP  ","JOBINP  ","2020-05-24 16:57:02","2020-05-24 16:57:02","","","N","0","DEA  ","N",""
"1OEAP3VI","1OEAP3UH","AMDPAOVM","@*DZF8KQ","AGENT","JOBINP  ","JOBINP  ","2020-05-24 17:02:09","2020-05-24 17:02:09","","","N","0","DEA  ","N",""
"1YEAPBLS","1YEAPBH7","J5E4FAXX","J5E4FAZ1","BORR ","JOBINP  ","JOBINP  ","2020-05-24 20:03:30","2020-05-24 20:03:30","","","N","0","DEA  ","N",""
"1YEAPBPE","1YEAPBH7","J5E4FAZF","J5E4FB05","BORR ","JOBINP  ","JOBINP  ","2020-05-24 20:05:29","2020-05-24 20:05:29","","","N","0","DEA  ","N",""
"1YEAPBSH","1YEAPBH7","3FE4FBRS","3FE4FBSR","BORR ","JOBINP  ","JOBINP  ","2020-05-24 20:07:19","2020-05-24 20:07:19","","","N","0","DEA  ","N",""
"1YEAPBVS","1YEAPBH7","AMDPAOVM","@*DZF8KQ","AGENT","JOBINP  ","JOBINP  ","2020-05-24 20:09:20","2020-05-24 20:09:20","","","N","0","DEA  ","N",""
"1MEAPNAW","1MEAPNAG","J5E4FAXX","J5E4FAZ1","BORR ","JOBINP  ","JOBINP  ","2020-05-24 23:22:21","2020-05-24 23:22:21","","","N","0","DEA  ","N",""
"1MEAPNB4","1MEAPNAG","J5E4FAZF","J5E4FB05","BORR ","JOBINP  ","JOBINP  ","2020-05-24 23:23:38","2020-05-24 23:23:38","","","N","0","DEA  ","N",""
"1MEAPNBD","1MEAPNAG","3FE4FBRS","3FE4FBSR","BORR ","JOBINP  ","JOBINP  ","2020-05-24 23:24:55","2020-05-24 23:24:55","","","N","0","DEA  ","N",""
"1MEAPNBH","1MEAPNAG","AMDPAOVM","@*DZF8KQ","AGENT","JOBINP  ","JOBINP  ","2020-05-24 23:26:32","2020-05-24 23:26:32","","","N","0","DEA  ","N",""
"Q@EDHBS4","Q@EDHBRO","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-17 19:07:00","2020-07-17 19:07:00","","","N","0","DEA  ","N",""
"Q@EDHBV2","Q@EDHBUF","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-17 19:48:25","2020-07-17 19:48:25","","","N","0","DEA  ","N",""
"Q+EDKVDE","Q+EDKVCZ","I-EDB3F1","BVEDBGGQ","BORR ","FJUSRAM ","FJUSRAM ","2020-07-19 17:30:43","2020-07-19 17:30:43","","","N","0","DEA  ","N",""
"Q+EDKVDJ","Q+EDKVCZ","E2E4RAUV","@ME4QUQW","AGENT","FJUSRAM ","FJUSRAM ","2020-07-19 17:33:15","2020-07-19 17:33:15","","","N","0","DEA  ","N",""
"5+EDO43I","5+EDO431","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-21 11:03:47","2020-07-21 11:03:47","","","N","0","DEA  ","N",""
"+EEDQ1GK","V*EDOQF9","?ZE4CIA6","7NE4CQON","BENEF","INPCHER ","INPCHER ","2020-07-22 12:02:02","2020-07-22 12:02:02","","","N","0","DEA  ","N",""
"+TEDQ274","+TEDQ26E","AMDPAOVM","@*DZF8KQ","AGENT","INPCHER ","INPCHER ","2020-07-22 12:29:54","2020-07-22 12:29:54","","","N","0","DEA  ","N",""
"*7EDQHVB","*7EDQHRM","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-22 19:01:56","2020-07-22 19:01:56","","","N","0","DEA  ","N",""
"*7EDQI00","*7EDQHRM","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-22 19:04:42","2020-07-22 19:04:42","","","N","0","DEA  ","N",""
"ATEDRRB6","ATEDRR9C","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-23 11:23:31","2020-07-23 11:23:31","","","N","0","DEA  ","N",""
"ATEDRRG9","ATEDRR9C","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-23 11:26:30","2020-07-23 11:26:30","","","N","0","DEA  ","N",""
"AHEDRVL9","AHEDRVH0","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-23 12:55:59","2020-07-23 12:55:59","","","N","0","DEA  ","N",""
"AHEDRVQF","AHEDRVH0","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-23 12:59:02","2020-07-23 12:59:02","","","N","0","DEA  ","N",""
"ANEDS26L","ANEDS264","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-23 15:18:12","2020-07-23 15:18:12","","","N","0","DEA  ","N",""
"ANEDS2BE","ANEDS264","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-23 15:21:13","2020-07-23 15:21:13","","","N","0","DEA  ","N",""
"A:EDS6HD","A:EDS6E6","P=E6K597","K0E9B6IG","BORR ","DANUSR01","DANUSR01","2020-07-23 16:51:16","2020-07-23 16:51:16","","","N","0","DEA  ","N",""
"A:EDS6MM","A:EDS6E6","AMDPAOVM","@*DZF8KQ","AGENT","DANUSR01","DANUSR01","2020-07-23 16:54:20","2020-07-23 16:54:20","","","N","0","DEA  ","N",""
"@+EFH6W6","3MEFH2AH","SIEESUTN","S#EESVPO","BORR ","LIQUSR03","LIQUSR03","2020-08-25 14:44:56","2020-08-25 14:44:56","","","N","0","DEA  ","N",""
"@+EFH6WA","3MEFH2AH","E2E4RAUV","@ME4QUQW","AGENT","LIQUSR03","LIQUSR03","2020-08-25 14:45:44","2020-08-25 14:45:44","","","N","0","DEA  ","N",""
"M6EFINIO","M6EFING4","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 10:26:31","2020-08-26 10:26:31","","","N","0","DEA  ","N",""
"M6EFIO4P","M6EFIO2I","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 10:39:43","2020-08-26 10:39:43","","","N","0","DEA  ","N",""
"M6EFIO70","M6EFIO2I","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 10:41:08","2020-08-26 10:41:08","","","N","0","DEA  ","N",""
"M?EFIPS2","M?EFIPRM","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-26 10:43:49","2020-08-26 10:43:49","","","N","0","DEA  ","N",""
"HTEFITNG","HTEFITN0","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-26 11:21:04","2020-08-26 11:21:04","","","N","0","DEA  ","N",""
"HTEFITOF","HTEFITNZ","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-26 11:45:43","2020-08-26 11:45:43","","","N","0","DEA  ","N",""
"H$EFIRQC","H$EFIRPW","@MEFH6VL","@MEFH8AY","BORR ","SUPDEL01","SUPDEL01","2020-08-26 11:54:24","2020-08-26 11:54:24","","","N","0","DEA  ","N",""
"HTEFITPD","HTEFITOX","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-26 12:01:25","2020-08-26 12:01:25","","","N","0","DEA  ","N",""
"HTEFITPJ","HTEFITOX","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-08-26 12:02:42","2020-08-26 12:02:42","","","N","0","DEA  ","N",""
"H$EFIUZV","H$EFIUWZ","@MEFH6VL","@MEFH8AY","BORR ","SUPDEL01","SUPDEL01","2020-08-26 13:08:04","2020-08-26 13:08:04","","","N","0","DEA  ","N",""
"M6EFIUZY","M6EFIUXK","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 13:08:07","2020-08-26 13:08:07","","","N","0","DEA  ","N",""
"M6EFIV2B","M6EFIUXK","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 13:09:32","2020-08-26 13:09:32","","","N","0","DEA  ","N",""
"1(EFIZDI","1(EFIZD1","1KEFIX0F","1)EFIYBA","BORR ","INPALN01","INPALN01","2020-08-26 13:12:21","2020-08-26 13:12:21","","","N","0","DEA  ","N",""
"1(EFIZDO","1(EFIZD1","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-26 13:13:47","2020-08-26 13:13:47","","","N","0","DEA  ","N",""
"1WEFJ041","1WEFJ03L","@MEFH6VL","@MEFH8AY","BORR ","SUPDEL01","SUPDEL01","2020-08-26 13:42:07","2020-08-26 13:42:07","","","N","0","DEA  ","N",""
"1=EFIXOQ","1=EFIXOA","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-26 13:58:12","2020-08-26 13:58:12","","","N","0","DEA  ","N",""
"1=EFIXOW","1=EFIXOA","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-08-26 13:59:40","2020-08-26 13:59:40","","","N","0","DEA  ","N",""
"1HEFJ0LL","1HEFJ0L5","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-26 14:16:59","2020-08-26 14:16:59","","","N","0","DEA  ","N",""
"12EFJ2HJ","12EFJ2H2","1MEFJ04Y","1$EFJ1FB","BORR ","INPALN01","INPALN01","2020-08-26 14:25:48","2020-08-26 14:25:48","","","N","0","DEA  ","N",""
"1:EFJ2V7","1:EFJ2UQ","1MEFJ04Y","1$EFJ1FB","BORR ","INPALN01","INPALN01","2020-08-26 14:43:19","2020-08-26 14:43:19","","","N","0","DEA  ","N",""
"1:EFJ2VD","1:EFJ2UQ","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-26 14:44:50","2020-08-26 14:44:50","","","N","0","DEA  ","N",""
"10EFJ390","10EFJ38J","1MEFJ04Y","1$EFJ1FB","BORR ","INPALN01","INPALN01","2020-08-26 15:01:41","2020-08-26 15:01:41","","","N","0","DEA  ","N",""
"10EFJ396","10EFJ38J","AMDPAOVM","@*DZF8KS","AGENT","INPALN01","INPALN01","2020-08-26 15:03:18","2020-08-26 15:03:18","","","N","0","DEA  ","N",""
"1=EFJ0RX","1=EFJ0PY","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-26 15:12:52","2020-08-26 15:12:52","","","N","0","DEA  ","N",""
"1=EFJ0UB","1=EFJ0PY","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-08-26 15:14:20","2020-08-26 15:14:20","","","N","0","DEA  ","N",""
"M6EFJ178","M6EFJ14K","(IEFGRPX","(2EFGW8T","BORR ","INPRON01","INPRON01","2020-08-26 15:22:04","2020-08-26 15:22:04","","","N","0","DEA  ","N",""
"M6EFJ19O","M6EFJ14K","AMDPAOVM","@*DZF8KS","AGENT","INPRON01","INPRON01","2020-08-26 15:23:34","2020-08-26 15:23:34","","","N","0","DEA  ","N",""
"1=EFJ1GA","1=EFJ1DT","CAEFH7KI","CAEFH8PS","BORR ","INPROS01","INPROS01","2020-08-26 15:27:29","2020-08-26 15:27:29","","","N","0","DEA  ","N",""
"1=EFJ1IP","1=EFJ1DT","Y@EFF0L8","Y@EFF16S","AGENT","INPROS01","INPROS01","2020-08-26 15:28:57","2020-08-26 15:28:57","","","N","0","DEA  ","N",""
"1HEFJ285","1HEFJ268","@MEFH6VL","@MEFH8AY","BORR ","INPDEL01","INPDEL01","2020-08-26 15:44:12","2020-08-26 15:44:12","","","N","0","DEA  ","N",""
