"TRE_RID_OBJECT","TRE_CDE_ACTION","TRE_DTE_EFFECTIVE","TRE_RID_TRAN_EVENT","TRE_IND_ACTIVE","TRE_TSP_REC_CREATE","TRE_TSP_REC_UPDATE","TRE_UID_REC_CREATE","TRE_UID_REC_UPDATE","TRE_CDE_TIP_TYPE","TRE_RID_TIP","TRE_NUM_LENDER_CNT","TRE_CDE_OBJ_TYP","TRE_CDE_VOL_TRACK","TRE_NUM_PART_CNT","TRE_DTE_EFFCT_PREV","TRE_TXT_COMMENT","TRE_CDE_BRANCH"
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECC5KO","Y","2020-06-25 14:29:12","2020-06-25 14:29:12","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECC6LY","Y","2020-06-25 14:51:33","2020-06-25 14:51:33","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECC6YN","Y","2020-06-25 14:59:11","2020-06-25 14:59:11","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECC76B","Y","2020-06-25 15:03:47","2020-06-25 15:03:47","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECC9ZY","Y","2020-06-25 16:04:45","2020-06-25 16:04:45","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: BKGOV Riskbook(s) 1 deleted: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCBQO","Y","2020-06-25 16:42:23","2020-06-25 16:42:23","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 modified: BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCFHE","Y","2020-06-25 18:03:14","2020-06-25 18:03:14","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: SAF Riskbook(s) 1 deleted: BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCI1B","Y","2020-06-25 18:58:22","2020-06-25 18:58:22","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: DCM, BCF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCI1J","Y","2020-06-25 18:58:30","2020-06-25 18:58:30","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: BCF Riskbook(s) 1 modified: DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCIHC","Y","2020-06-25 19:07:59","2020-06-25 19:07:59","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 4 added: BPB, SAF, GTS, RELEN Riskbook(s) 1 modified: DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCIHO","Y","2020-06-25 19:08:12","2020-06-25 19:08:12","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 deleted: RELEN, SAF, BPB Riskbook(s) 2 modified: GTS, DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCJ4B","Y","2020-06-25 19:21:47","2020-06-25 19:21:47","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: CORPF, BKGOV Riskbook(s) 2 deleted: GTS, DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCJNN","Y","2020-06-25 19:33:22","2020-06-25 19:33:22","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCJNW","Y","2020-06-25 19:33:31","2020-06-25 19:33:31","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCKTV","Y","2020-06-25 19:58:43","2020-06-25 19:58:43","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: DCM, BCF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCKU3","Y","2020-06-25 19:58:50","2020-06-25 19:58:50","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: BCF Riskbook(s) 1 modified: DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCL6Y","Y","2020-06-25 20:06:34","2020-06-25 20:06:34","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 4 added: BPB, SAF, GTS, RELEN Riskbook(s) 1 modified: DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCL7B","Y","2020-06-25 20:06:47","2020-06-25 20:06:47","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 deleted: BPB, RELEN, SAF Riskbook(s) 2 modified: DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLGB","Y","2020-06-25 20:12:10","2020-06-25 20:12:10","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: CORPF, BKGOV Riskbook(s) 2 deleted: DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLI0","Y","2020-06-25 20:13:12","2020-06-25 20:13:12","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLJE","Y","2020-06-25 20:14:02","2020-06-25 20:14:02","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLN7","Y","2020-06-25 20:16:19","2020-06-25 20:16:19","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLP2","Y","2020-06-25 20:17:26","2020-06-25 20:17:26","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLPC","Y","2020-06-25 20:17:36","2020-06-25 20:17:36","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: BKGOV, CORPF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLZH","Y","2020-06-25 20:23:40","2020-06-25 20:23:40","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCLZQ","Y","2020-06-25 20:23:50","2020-06-25 20:23:50","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: BKGOV, CORPF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECCM9T","Y","2020-06-25 20:29:52","2020-06-25 20:29:52","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: CORPF, BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJ9U6","Y","2020-06-29 10:44:29","2020-06-29 10:44:29","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: BPB",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJ9Z0","Y","2020-06-29 10:47:23","2020-06-29 10:47:23","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: BPB",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJB9S","Y","2020-06-29 11:15:28","2020-06-29 11:15:28","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJD7Y","Y","2020-06-29 11:57:34","2020-06-29 11:57:34","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJDCI","Y","2020-06-29 12:00:18","2020-06-29 12:00:18","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJDZZ","Y","2020-06-29 12:14:22","2020-06-29 12:14:22","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJE4Q","Y","2020-06-29 12:17:14","2020-06-29 12:17:14","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJFIB","Y","2020-06-29 12:46:58","2020-06-29 12:46:58","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJFN0","Y","2020-06-29 12:49:48","2020-06-29 12:49:48","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECJFZ7","Y","2020-06-29 12:57:07","2020-06-29 12:57:07","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLKYV","Y","2020-06-30 16:40:07","2020-06-30 16:40:07","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLR3Z","Y","2020-06-30 18:52:46","2020-06-30 18:52:46","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLRG9","Y","2020-06-30 19:00:08","2020-06-30 19:00:08","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLRP4","Y","2020-06-30 19:05:28","2020-06-30 19:05:28","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLSGQ","Y","2020-06-30 19:22:01","2020-06-30 19:22:01","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLTUH","Y","2020-06-30 19:51:53","2020-06-30 19:51:53","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLUCY","Y","2020-06-30 20:02:58","2020-06-30 20:02:58","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLV94","Y","2020-06-30 20:22:15","2020-06-30 20:22:15","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECLVYP","Y","2020-06-30 20:37:36","2020-06-30 20:37:36","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN0SY","Y","2020-07-01 11:19:45","2020-07-01 11:19:45","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN0T5","Y","2020-07-01 11:19:53","2020-07-01 11:19:53","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN16T","Y","2020-07-01 11:28:04","2020-07-01 11:28:04","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN1O8","Y","2020-07-01 11:38:32","2020-07-01 11:38:32","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN1OG","Y","2020-07-01 11:38:39","2020-07-01 11:38:39","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN1X4","Y","2020-07-01 11:43:52","2020-07-01 11:43:52","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN1XE","Y","2020-07-01 11:44:02","2020-07-01 11:44:02","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN2PC","Y","2020-07-01 12:00:48","2020-07-01 12:00:48","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: BPB, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN3IS","Y","2020-07-01 12:18:27","2020-07-01 12:18:27","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: BPB, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN3O0","Y","2020-07-01 12:21:35","2020-07-01 12:21:35","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: SAF, BPB",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN4CY","Y","2020-07-01 12:36:34","2020-07-01 12:36:34","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: BPB, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN4I1","Y","2020-07-01 12:39:37","2020-07-01 12:39:37","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: BPB, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN90G","Y","2020-07-01 14:17:03","2020-07-01 14:17:03","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: BPB, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECN95N","Y","2020-07-01 14:20:10","2020-07-01 14:20:10","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: GTS, BPB",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECNA9H","Y","2020-07-01 14:44:05","2020-07-01 14:44:05","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: BPB, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECNAFA","Y","2020-07-01 14:47:34","2020-07-01 14:47:34","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: GTS, BPB",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECNDLD","Y","2020-07-01 15:56:00","2020-07-01 15:56:00","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: BPB, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECNDQY","Y","2020-07-01 15:59:21","2020-07-01 15:59:21","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: GTS, BPB",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP4FI","Y","2020-07-02 14:33:18","2020-07-02 14:33:18","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP4K7","Y","2020-07-02 14:36:07","2020-07-02 14:36:07","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP4VB","Y","2020-07-02 14:42:46","2020-07-02 14:42:46","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP4ZY","Y","2020-07-02 14:45:34","2020-07-02 14:45:34","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP5RO","Y","2020-07-02 15:02:11","2020-07-02 15:02:11","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP5WH","Y","2020-07-02 15:05:04","2020-07-02 15:05:04","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP68N","Y","2020-07-02 15:12:23","2020-07-02 15:12:23","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP885","Y","2020-07-02 15:55:17","2020-07-02 15:55:17","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: BPB, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP8DK","Y","2020-07-02 15:58:32","2020-07-02 15:58:32","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: BPB, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP945","Y","2020-07-02 16:14:28","2020-07-02 16:14:28","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: BPB, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECP99J","Y","2020-07-02 16:17:43","2020-07-02 16:17:43","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 deleted: GTS, BPB",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQUXJ","Y","2020-07-03 13:03:18","2020-07-03 13:03:18","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQUXS","Y","2020-07-03 13:03:28","2020-07-03 13:03:28","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQV6Z","Y","2020-07-03 13:08:58","2020-07-03 13:08:58","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQV77","Y","2020-07-03 13:09:07","2020-07-03 13:09:07","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQVEX","Y","2020-07-03 13:13:45","2020-07-03 13:13:45","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQVYQ","Y","2020-07-03 13:25:37","2020-07-03 13:25:37","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 added: BKGOV, DCM, GTS Riskbook(s) 1 deleted: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQVZ3","Y","2020-07-03 13:25:51","2020-07-03 13:25:51","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 deleted: DCM, BKGOV, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQW65","Y","2020-07-03 13:30:04","2020-07-03 13:30:04","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 added: BKGOV, DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECQZYY","Y","2020-07-03 14:52:10","2020-07-03 14:52:10","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECR0A6","Y","2020-07-03 14:58:53","2020-07-03 14:58:53","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECR0QC","Y","2020-07-03 15:08:35","2020-07-03 15:08:35","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECR17T","Y","2020-07-03 15:19:04","2020-07-03 15:19:04","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECR30E","Y","2020-07-03 15:57:49","2020-07-03 15:57:49","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 deleted: DCM, SAF, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECR5JO","Y","2020-07-03 16:52:36","2020-07-03 16:52:36","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 added: BKGOV, DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECR5ZL","Y","2020-07-03 17:02:09","2020-07-03 17:02:09","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 modified: BKGOV, DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECR6AG","Y","2020-07-03 17:08:40","2020-07-03 17:08:40","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 modified: BKGOV, DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRA6V","Y","2020-07-03 18:32:55","2020-07-03 18:32:55","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 deleted: GTS, SAF, DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRDGG","Y","2020-07-03 19:43:27","2020-07-03 19:43:27","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRDQR","Y","2020-07-03 19:49:38","2020-07-03 19:49:38","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECREC5","Y","2020-07-03 20:02:28","2020-07-03 20:02:28","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 modified: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRECH","Y","2020-07-03 20:02:40","2020-07-03 20:02:40","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRF0A","Y","2020-07-03 20:16:58","2020-07-03 20:16:58","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRF0J","Y","2020-07-03 20:17:06","2020-07-03 20:17:06","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRFLA","Y","2020-07-03 20:29:33","2020-07-03 20:29:33","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 added: BKGOV, DCM, GTS Riskbook(s) 1 deleted: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRG71","Y","2020-07-03 20:42:36","2020-07-03 20:42:36","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: BKGOV Riskbook(s) 2 modified: DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRGGT","Y","2020-07-03 20:48:29","2020-07-03 20:48:29","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 modified: BKGOV, DCM, GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECRGH5","Y","2020-07-03 20:48:40","2020-07-03 20:48:40","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 3 deleted: GTS, BKGOV, DCM",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECW6BL","Y","2020-07-06 09:57:21","2020-07-06 09:57:21","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: GTS, SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECW6BZ","Y","2020-07-06 09:57:35","2020-07-06 09:57:35","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 deleted: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECW78R","Y","2020-07-06 10:17:15","2020-07-06 10:17:15","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 deleted: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECW9A4","Y","2020-07-06 11:01:15","2020-07-06 11:01:15","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: BKGOV Riskbook(s) 1 deleted: GTS",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECW9Z7","Y","2020-07-06 11:16:18","2020-07-06 11:16:18","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 modified: BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECWAHG","Y","2020-07-06 11:27:16","2020-07-06 11:27:16","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: SAF Riskbook(s) 1 deleted: BKGOV",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECWBS2","Y","2020-07-06 11:55:14","2020-07-06 11:55:14","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 1 added: GTS Riskbook(s) 1 modified: SAF",""
"EUGAPP  ","UPRBU","2020-05-27 00:00:00","$=ECWC68","Y","2020-07-06 12:03:44","2020-07-06 12:03:44","RETAIL  ","RETAIL  ","","","","UPT  ","","","","Riskbook(s) 2 added: SAF, GTS",""
