"SIC_CDE_SIC","SIC_CDE_COUNTRY","SIC_DSC_SIC","SIC_CDE_CPIC","SIC_IND_ACTIVE","SIC_IND_MAY_DEACT","SIC_UID_REC_CREATE","SIC_UID_REC_UPDATE","SIC_TSP_REC_CREATE","SIC_TSP_REC_UPDATE","SIC_CDE_SIC_MAP","SIC_IND_1098_ELIG"
"333997    ","NS","Scale and Balance (except Laboratory) Manufacturin","2205 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:03","22   ","N"
"333999    ","NS","All Other Miscellaneous General Purpose Machinery ","2205 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:03","22   ","N"
"334102    ","NS","Networking Equipment                              ","5901 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:03","59   ","N"
"334111    ","NS","Electronic Computer Manufacturing                 ","6001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:03","60   ","N"
"334112    ","NS","Computer Storage Device Manufacturing             ","6002 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","60   ","N"
"334118    ","NS","Computer Terminal & Peripheral Equip Mfg          ","6002 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","60   ","N"
"334210    ","NS","Telephone Apparatus Manufacturing                 ","5901 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","59   ","N"
"334220    ","NS","Radio and Television Broadcasting and Wireless Com","5901 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","59   ","N"
"334290    ","NS","Other Communications Equipment Manufacturing      ","5901 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","59   ","N"
"334310    ","NS","Audio and Video Equipment Manufacturing           ","3201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","32   ","N"
"334412    ","NS","Bare Printed Circuit Board Manufacturing          ","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","61   ","N"
"334413    ","NS","Semiconductor and Related Device Manufacturing    ","6302 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","63   ","N"
"334416    ","NS","Capactr Resistr Coil Transfrmr & Inductor Mfg     ","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","61   ","N"
"334417    ","NS","Electronic Connector Manufacturing                ","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","61   ","N"
"334418    ","NS","Printed Circuit Assembly (Electronics Assembly) Ma","6102 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","61   ","N"
"334419    ","NS","Other Electronic Component Manufacturing          ","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:04","61   ","N"
"334510    ","NS","Electromedical and Electrotherapeutic Apparatus Ma","4801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","48   ","N"
"334511    ","NS","Search Detection Navigational Guidance Aeronau    ","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","61   ","N"
"334512    ","NS","Automatic Environmental Control Mfg for Residentia","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","61   ","N"
"334513    ","NS","Instruments/Related Prod for Measuring Displaying ","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","61   ","N"
"334514    ","NS","Totalizing Fluid Meter and Counting Device Manufac","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","61   ","N"
"334515    ","NS","Instrument Manufacturing for Measuring and Testing","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","61   ","N"
"334516    ","NS","Analytical Laboratory Instrument Manufacturing    ","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","61   ","N"
"334517    ","NS","Irradiation Apparatus Manufacturing               ","4801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","48   ","N"
"334519    ","NS","Other Measuring and Controlling Device Manufacturi","6101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","61   ","N"
"334525    ","NS","Watch Clock and Part Manufacturing                ","3403 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","34   ","N"
"334613    ","NS","Magnetic and Optical Recording Media Manufacturing","6002 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","60   ","N"
"334618    ","NS","Software Reproducing                              ","5801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:05","58   ","N"
"334619    ","NS","Prerecorded CDs Tape & Record Reproducing         ","3606 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","36   ","N"
"335110    ","NS","Electric Lamp Bulb and Part Manufacturing         ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","20   ","N"
"335121    ","NS","Residential Electric Lighting Fixture Manufacturin","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","20   ","N"
"335122    ","NS","Commercial Industrial and Institutional Electric  ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","20   ","N"
"335129    ","NS","Other Lighting Equipment Manufacturing            ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","20   ","N"
"335210    ","NS","Small Electrical Appliance Manufacturing          ","3206 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","32   ","N"
"335221    ","NS","Household Cooking Appliance Manufacturing         ","3206 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","32   ","N"
"335222    ","NS","Household Refrigerator and Home Freezer Manufactur","3206 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","32   ","N"
"335224    ","NS","Household Laundry Equipment Manufacturing         ","3206 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","32   ","N"
"335228    ","NS","Other Major Household Appliance Manufacturing     ","3206 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","32   ","N"
"335311    ","NS","Power Distribution and Specialty Transformer Mfg  ","2003 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","20   ","N"
"335312    ","NS","Motor and Generator Manufacturing                 ","2003 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","20   ","N"
"335313    ","NS","Switchgear and Switchboard Apparatus Manufacturing","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:06","20   ","N"
"335314    ","NS","Relay and Industrial Control Manufacturing        ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335911    ","NS","Storage Battery Manufacturing                     ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335912    ","NS","Primary Battery Manufacturing                     ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335921    ","NS","Fiber Optic Cable Manufacturing                   ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335929    ","NS","Other Communication and Energy Wire Manufacturing ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335931    ","NS","Current-Carrying Wiring Device Manufacturing      ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335932    ","NS","Noncurrent-Carrying Wiring Device Manufacturing   ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335991    ","NS","Carbon and Graphite Product Manufacturing         ","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"335999    ","NS","All Other Miscellaneous Electrical Equipment and C","2004 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","20   ","N"
"336101    ","NS","Diversified Machinery and Equipment (excluding Com","2205 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","22   ","N"
"336111    ","NS","Automobile Manufacturing                          ","3101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","31   ","N"
"336112    ","NS","Light Truck and Utility Vehicle Manufacturing     ","3101 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:07","31   ","N"
"336120    ","NS","Heavy Duty Truck Manufacturing                    ","2201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","22   ","N"
"336201    ","NS","Truck Bodies (including Specialized Units)        ","2201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","22   ","N"
"336202    ","NS","Bus Manufacturing                                 ","2201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","22   ","N"
"336211    ","NS","Motor Vehicle Body Manufacturing                  ","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","30   ","N"
"336212    ","NS","Truck Trailer Manufacturing                       ","2201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","22   ","N"
"336213    ","NS","Motor Home Manufacturing                          ","3304 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","33   ","N"
"336214    ","NS","Travel Trailer and Camper Manufacturing           ","3304 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","33   ","N"
"336310    ","NS","Motor Vehicle Gasoline Engine and Engine Parts Man","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","30   ","N"
"336320    ","NS","Mtr Vehicle Electrical & Electronic Equip Mfg     ","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","30   ","N"
"336330    ","NS","Motor Vehicle Steering and Suspension Components (","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","30   ","N"
"336340    ","NS","Motor Vehicle Brake System Manufacturing          ","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","30   ","N"
"336350    ","NS","Motor Vehicle Transmission and Power Train Parts M","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:08","30   ","N"
"336360    ","NS","Motor Vehicle Seating and Interior Trim Manufactur","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","30   ","N"
"336370    ","NS","Motor Vehicle Metal Stamping                      ","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","30   ","N"
"336390    ","NS","Other Motor Vehicle Parts Manufacturing           ","3001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","30   ","N"
"336411    ","NS","Aircraft Manufacturing                            ","1701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","17   ","N"
"336412    ","NS","Aircraft Engine and Engine Parts Manufacturing    ","1701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","17   ","N"
"336413    ","NS","Aircraft Part and Auxiliary Equipment Manufacturin","1701 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","17   ","N"
"336414    ","NS","Guided Missile and Space Vehicle Manufacturing    ","1702 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","17   ","N"
"336415    ","NS","Guided Missile & Space Vehicle Propulsion Unit & P","1702 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","17   ","N"
"336419    ","NS","Other Guided Missile and Space Vehicle Parts and A","1702 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","17   ","N"
"336510    ","NS","Railroad Rolling Stock Manufacturing              ","2201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","22   ","N"
"336611    ","NS","Ship Building and Repairing                       ","2201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","22   ","N"
"336612    ","NS","Boat  Building                                    ","3304 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:09","33   ","N"
"336701    ","NS","Major Defense Contractor                          ","1702 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","17   ","N"
"336901    ","NS","Motorcycle  Manufacturing                         ","3102 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","31   ","N"
"336991    ","NS","Bicycle and Parts Manufacturing                   ","3304 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","33   ","N"
"336992    ","NS","Military Armored Vehicle Tank and Tank Component  ","1702 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","17   ","N"
"336995    ","NS","Military Aircraft and Aircraft Parts              ","1702 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","17   ","N"
"336999    ","NS","All Other Transportation Equipment Manufacturing  ","2201 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","22   ","N"
"337101    ","NS","Diversified Furniture Manufacturing               ","3202 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","32   ","N"
"337110    ","NS","Wood Kitchen Cabinet and Countertop Manufacturing ","1801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","18   ","N"
"337121    ","NS","Upholstered Household Furniture Manufacturing     ","3202 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","32   ","N"
"337122    ","NS","Nonupholstered Wood Household Furniture Manufactur","3202 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","32   ","N"
"337124    ","NS","Metal Household Furniture Manufacturing           ","3202 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","32   ","N"
"337125    ","NS","Household Furniture (except Wood and Metal) Manufa","3202 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","32   ","N"
"337127    ","NS","Institutional Furniture Manufacturing             ","2414 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","24   ","N"
"337128    ","NS","Wood TV Radio & Sewing Mach Cabinet Mfg           ","3202 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:10","32   ","N"
"337211    ","NS","Wood Office Furniture Manufacturing               ","2414 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:11","24   ","N"
"337212    ","NS","Custom Architectural Woodwork and Millwork Manufac","1801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:11","18   ","N"
"337214    ","NS","Office Furniture (except Wood) Manufacturing      ","2414 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:49:11","24   ","N"
"331511    ","NS","Iron Foundries                                    ","1509 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:56","15   ","N"
"331512    ","NS","Steel Investment Foundries                        ","1509 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"331513    ","NS","Steel Foundries (except Investment)               ","1509 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"331523    ","NS","Nonferrous Metal Die-Casting Foundries            ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"331524    ","NS","Aluminum Foundries (except Die-Casting)           ","1501 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"331529    ","NS","Other Nonferrous Metal Foundries (except Die-Casti","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"332101    ","NS","Oil and Gas Drilling Casing Pipe                  ","1001 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","10   ","N"
"332111    ","NS","Iron and Steel Forging                            ","1509 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"332112    ","NS","Nonferrous Forging                                ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"332114    ","NS","Custom Roll Forming                               ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"332117    ","NS","Powder Metallurgy Part Manufacturing              ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"332119    ","NS","Mtl Crown Closure & Othr Mtl Stamping ex Auto     ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","15   ","N"
"332215    ","NS","Mtl Cookware Utensil Cutlery & Flatware Mfg       ","3207 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:57","32   ","N"
"332216    ","NS","Saw Blade and Handtool Manufacturing              ","3206 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:58","32   ","N"
"332311    ","NS","Prefabricated Metal Building and Component Manufac","1801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:58","18   ","N"
"332312    ","NS","Fabricated Structural Metal Manufacturing         ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:58","15   ","N"
"332313    ","NS","Plate Work Manufacturing                          ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:58","15   ","N"
"332321    ","NS","Metal Window and Door Manufacturing               ","1801 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:58","18   ","N"
"332322    ","NS","Sheet Metal Work Manufacturing                    ","1504 ","N","Y","LS2BAT  ","LS2BATCH","2014-04-22 12:32:52","2019-04-03 23:48:58","15   ","N"
