CFL_RID_CASHFLOW,CFL_AMT_CASHFLOW,CFL_AMT_MATCHED,CFL_AMT_PRINCIPAL,CFL_AMT_FEE,CFL_AMT_INTEREST,CFL_IND_BORR_AGENT,CFL_CDE_BRANCH,CFL_CDE_BUS_TRAN,CFL_CDE_CURRENCY,CFL_CID_CUSTOMER,CFL_RID_REM_INSTR,CFL_RID_CUS_SVC_GR,CFL_RID_TRANS,CFL_CDE_TRAN_TYPE,CFL_CDE_DIRECTION,CFL_TSP_REC_CREATE,CFL_TSP_REC_UPDATE,CFL_UID_REC_CREATE,CFL_UID_REC_UPDATE,CFL_CDE_PRIORITY,CFL_IND_FLOAT,CFL_IND_BENEFCIARY,CFL_AMT_OVER_SHORT,CFL_CDE_STATUS,CFL_CDE_EXPENSE,CFL_XID_BENF_ACCT,CFL_CDE_BENF_TYPE,CFL_XID_CHIPS_UID,CFL_NME_DDA_ACCT,CFL_CDE_DIVISION,CFL_CDE_PAY_METHOD,CFL_TXT_CASH_NUM,CFL_PID_DEAL,CFL_PID_FACILITY,CFL_RID_PART_AGR,CFL_XID_ACCOUNT,CFL_RID_CHILD_TRAN,CFL_RID_CASH_TEMPL,CFL_DTE_TARGET,CFL_RID_PARENT,CFL_TXT_PAY_REFNCE,CFL_TXT_COMMENT,CFL_CDE_SETTLE_CCY,CFL_RTE_FX_RATE,CFL_AMT_SETTLEMENT,CFL_AMT_VAT,CFL_AMT_LATE_FEE,CFL_AMT_ESCROW,CFL_XID_CUSTODY_AC,CFL_IND_SAVINGS_AC,CFL_TXT_CHK_NUM
4DEG5D46,100000,0,100000,0,0,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,4DEG5CY1,LRP,"TO   ",2020-09-07 16:40:22,2020-09-07 16:56:32,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,9ZEF82FK,"NONE    ",,,"P       ",,2020-06-03 00:00:00,4DEG5D46," ",,EUR,1,100000,0,0,0,,N,
"!GEG5G1L",650,0,650,0,0,Y,CG852,PRINP,EUR,SIEESUTN,"NONE    ",S#EESVPO,"!GEG5G05",OTR,"FROM ",2020-09-07 17:51:01,2020-09-07 18:13:06,CMARTILL,RPTMGR01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-03 00:00:00,"!GEG5G1L"," ",,EUR,1,650,0,0,0,,N,
K1EG6POX,1401000,0,1401000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,K1EG6PAE,OTR,"TO   ",2020-09-08 10:18:30,2020-09-08 11:24:11,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-06-03 00:00:00,K1EG6POX," ",,EUR,1,1401000,0,0,0,,N,
F?EG7C5C,279.45,0,0,0,279.45,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,F?EG7BW8,LRP,"FROM ",2020-09-08 18:21:49,2020-09-08 18:26:11,JAQUITAN,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,"NONE    ",,,"I       ",,2020-06-04 00:00:00,F?EG7C5C," ",,EUR,1,279.45,0,0,0,,N,
Z$EG8MST,700.78,0,700,0,0.78,Y,CG852,PAPER,EUR,SIEESUTN,"NONE    ",S#EESVPO,Z$EG8MQO,PCP,"TO   ",2020-09-09 10:08:22,2020-09-09 11:17:06,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,"NONE    ",,,,,2020-06-04 00:00:00,Z$EG8MST," ",,EUR,1,700.78,0,0,0,,N,
.)EGAS3M,200000,0,0,0,0,N,CG852,CSELL,EUR,FPE4MRNP,"NONE    ",FPE4MSO6,.)EGARZY,IDE,"FROM ",2020-09-10 14:59:44,2020-09-10 15:04:27,LIQUSR03,LIQUSR03,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,Y5EFF54H,"NONE    ",,,,,2020-06-04 00:00:00,.)EGAS3M," ",,EUR,1,200000,0,0,0,,N,
.8EGATJW,200000,0,0,0,0,N,CG852,CSELL,EUR,FPE4MRNP,"NONE    ",FPE4MSO6,.)EGARZY,IDE,"FROM ",2020-09-10 15:04:27,2020-09-10 15:06:33,LIQUSR03,LIQUSR03,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,"NONE    ",,,,,,.8EGATJW," ",,EUR,1,200000,0,0,0,,N,
OWEGCGVB,22000,0,22000,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,OWEGCGRW,OTR,"TO   ",2020-09-11 12:05:50,2020-09-11 15:03:37,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-19 00:00:00,OWEGCGVB," ",,EUR,1,22000,0,0,0,,N,
OSEGCH87,630000,0,630000,0,0,Y,CG852,"LNDR ",EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,OSEGCH4Z,OTR,"TO   ",2020-09-11 12:17:05,2020-09-11 13:04:45,JAQUITAN,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,C6EFHAQ1,C6EFHAR6,,,,,2020-06-19 00:00:00,OSEGCH87," ",,EUR,1,630000,0,0,0,,N,
OWEGCHDU,9200,0,9200,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,OWEGCGXQ,OTR,"TO   ",2020-09-11 12:21:06,2020-09-11 15:10:56,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-19 00:00:00,OWEGCHDU," ",,EUR,1,9200,0,0,0,,N,
OWEGCWVU,21000,0,21000,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,OWEGCHGD,OTR,"TO   ",2020-09-11 12:28:01,2020-09-11 15:16:55,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-19 00:00:00,OWEGCWVU," ",,EUR,1,21000,0,0,0,,N,
Y(EGCPKR,690000,0,690000,0,0,Y,CG852,"LNDR ",EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,Y(EGCPHH,OTR,"TO   ",2020-09-11 14:25:10,2020-09-11 14:28:21,JAQUITAN,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,C6EFHAQ1,C6EFHAR6,,,,,2020-06-19 00:00:00,Y(EGCPKR," ",,EUR,1,690000,0,0,0,,N,
Y1EH6E4O,226849.32,0,0,226849.32,0,Y,CG852,FEEPY,EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,Y1EH6E3Z,ACP,"FROM ",2020-09-11 14:45:05,2020-09-11 14:47:19,JAQUITAN,JANICEA1,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,C6EFHAQ1,C6EFHAR6,,,,,2020-06-19 00:00:00,Y1EH6E4O," ",,EUR,1,226849.32,0,0,0,,N,
Y=EH6EIP,226849.32,0,0,226849.32,0,Y,CG852,FEEPY,EUR,Y@EFF0L8,"NONE    ",Y@EFF16S,Y1EH6E3Z,ACP,"FROM ",2020-09-11 14:47:19,2020-09-11 14:49:10,JANICEA1,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,C6EFHAQ1,C6EFHAR6,,,,,,Y=EH6EIP," ",,EUR,1,226849.32,0,0,0,,N,
3?EGFODX,2000,0,2000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,)?EF897Y,)0EF8ARV,3?EGFNLA,OTR,"TO   ",2020-09-13 06:28:03,2020-09-13 06:28:03,LOANIQ01,LOANIQ01,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,YZEFEWH5,YZEFEXAM,,,,,,3?EGFODX," ",,EUR,1,2000,0,0,0,,N,
+:EFZTFZ,1200,0,1200,0,0,Y,CG852,RPRIN,EUR,SIEESUTN,"NONE    ",S#EESVPO,+:EFZTEW,OTR,"TO   ",2020-09-04 15:36:40,2020-09-04 16:16:20,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,0REF4EYL,0REF4FMA,,,,,,+:EFZTFZ," ",,EUR,1,1200,0,0,0,,N,
0-EFZVCX,2400,0,2400,0,0,Y,CG852,PRINP,EUR,SIEESUTN,"NONE    ",S#EESVPO,0-EFZVAV,OTR,"FROM ",2020-09-04 17:36:00,2020-09-04 17:42:37,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-01 00:00:00,0-EFZVCX," ",,EUR,1,2400,0,0,0,,N,
0-EFZW82,500,0,0,500,0,Y,CG852,EVTFP,EUR,SIEESUTN,"NONE    ",S#EESVPO,+QEFZVNR,EFP,"FROM ",2020-09-04 17:54:44,2020-09-09 11:37:12,CMARTILL,CMARTILL,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-01 00:00:00,0-EFZW82," ",,EUR,1,500,0,0,0,,N,
"!(EG52T7",1600000,0,1600000,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,"!(EG52R5",OTR,"TO   ",2020-09-07 11:27:28,2020-09-07 11:30:22,JAQUITAN,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,9ZEF82GL,,,,,2020-06-02 00:00:00,"!(EG52T7"," ",,EUR,1,1600000,0,0,0,,N,
"!GEG56RY",0.78,0,0,0,0.78,Y,CG852,INTPY,EUR,SIEESUTN,"NONE    ",S#EESVPO,"!GEG56NW",ACP,"TO   ",2020-09-07 14:30:52,2020-09-07 17:02:06,CMARTILL,RPTMGR01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,,"!GEG56RY"," ",,EUR,1,0.78,0,0,0,,N,
"!GEG59TY",500,0,500,0,0,Y,CG852,PRINP,EUR,SIEESUTN,"NONE    ",S#EESVPO,"!GEG59RI",OTR,"FROM ",2020-09-07 15:36:49,2020-09-07 21:21:00,CMARTILL,CMARTILL,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-02 00:00:00,"!GEG59TY"," ",,EUR,1,500,0,0,0,,N,
"!GEG59WG",0.58,0,0,0,0.58,Y,CG852,INTPY,EUR,SIEESUTN,"NONE    ",S#EESVPO,"!GEG59VF",ACP,"FROM ",2020-09-07 15:38:16,2020-09-07 21:13:36,CMARTILL,CMARTILL,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-02 00:00:00,"!GEG59WG"," ",,EUR,1,0.58,0,0,0,,N,
47EG5EBC,100000,0,100000,0,0,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,4DEG5CY1,LRP,"TO   ",2020-09-07 16:56:32,2020-09-07 17:00:29,JANICEA1,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,"NONE    ",,,"P       ",,,47EG5EBC," ",,EUR,1,100000,0,0,0,,N,
K9EG5HBV,100000,0,100000,0,0,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,4IEG5EY8,LRP,"FROM ",2020-09-07 17:47:37,2020-09-07 17:51:34,JANICEA1,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,3ZEFFD20,"NONE    ",,,"P       ",,,K9EG5HBV," ",,EUR,1,100000,0,0,0,,N,
"!GEG5G9H",0.78,0,0,0,0.78,Y,CG852,INTPY,EUR,SIEESUTN,"NONE    ",S#EESVPO,"!GEG5G8N",ACP,"FROM ",2020-09-07 17:55:42,2020-09-07 18:15:43,CMARTILL,RPTMGR01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-03 00:00:00,"!GEG5G9H"," ",,EUR,1,0.78,0,0,0,,N,
KMEG5OL9,164.38,0,0,0,164.38,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,KREG5NFQ,LRP,"FROM ",2020-09-07 20:24:53,2020-09-08 08:29:56,MANZANOM,SMANZANO,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,3ZEFFD20,"NONE    ",,,"I       ",,,KMEG5OL9," ",,EUR,1,164.38,0,0,0,,N,
KMEG5OL5,100000,0,100000,0,0,Y,CG852,REPRC,EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,KREG5NFQ,LRP,"TO   ",2020-09-07 20:24:53,2020-09-08 08:29:56,MANZANOM,SMANZANO,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,3ZEFFD20,"NONE    ",,,"P       ",,,KMEG5OL5," ",,EUR,1,100000,0,0,0,,N,
"!GEG5NZE",0.78,0,0,0,0.78,Y,CG852,INTPY,EUR,SIEESUTN,SIEESUUM,S#EESVPO,"!GEG5HT4",ACP,"TO   ",2020-09-07 20:42:41,2020-09-07 20:42:41,CMARTILL,CMARTILL,"     ",N,N,0,"PEND ",,"                                  ",,,,,"NONE ",,S#EESVPY,S#EESVR1,,,,,,"!GEG5NZE"," ",,EUR,1,0.78,0,0,0,,N,
K1EG6OIR,1099000,0,1099000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,K1EG6OA1,OTR,"TO   ",2020-09-08 09:52:20,2020-09-08 11:07:43,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-06-03 00:00:00,K1EG6OIR," ",,EUR,1,1099000,0,0,0,,N,
UKEG6THY,1111000,0,1111000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,UKEG6TBG,OTR,"TO   ",2020-09-08 11:40:28,2020-09-08 12:26:48,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-06-03 00:00:00,UKEG6THY," ",,EUR,1,1111000,0,0,0,,N,
K2EG6TQI,9900,0,9900,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,K2EG6TM3,OTR,"TO   ",2020-09-08 11:44:40,2020-09-08 16:15:27,CMARTILL,CMARTILL,"     ",N,N,0,CNCLD,,"                                  ",,,,,"IMT  ",,(7EFGUDN,(7EFGUEQ,,,,,2020-06-03 00:00:00,K2EG6TQI," ",,EUR,1,9900,0,0,0,,N,
K2EG77YI,700.78,0,700,0,0.78,Y,CG852,PAPER,EUR,SIEESUTN,"NONE    ",S#EESVPO,K2EG77T2,PCP,"FROM ",2020-09-08 16:51:14,2020-09-08 16:56:17,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,"NONE    ",,,,,2020-06-04 00:00:00,K2EG77YI," ",,EUR,1,700.78,0,0,0,,N,
Z$EG8O1W,500,0,0,500,0,Y,CG852,EVTFP,EUR,SIEESUTN,"NONE    ",S#EESVPO,+QEFZVNR,EFP,"FROM ",2020-09-09 11:37:12,2020-09-09 11:51:16,CMARTILL,CMARTILL,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,,Z$EG8O1W," ",,EUR,1,500,0,0,0,,N,
OWEGCGPG,6500,0,6500,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,"NONE    ",S#EESVPO,OWEGCGM1,OTR,"TO   ",2020-09-11 11:59:27,2020-09-11 14:57:09,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-19 00:00:00,OWEGCGPG," ",,EUR,1,6500,0,0,0,,N,
BGEGM4HX,1000000,0,1000000,0,0,Y,CG852,"LNDR ",EUR,ZHEF7YY1,"NONE    ",9ZEF82FE,BGEGM4E0,OTR,"TO   ",2020-09-16 17:03:00,2020-09-16 17:07:04,JAQUITAN,JANICEA1,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,9ZEF82FK,9ZEF82GL,,,,,2020-06-25 00:00:00,BGEGM4HX," ",,EUR,1,1000000,0,0,0,,N,
LVEGNFG5,211000,0,211000,0,0,Y,CG852,"LNDR ",HKD,)?EF8978,"NONE    ",)0EF8ARV,LVEGNFAJ,OTR,"TO   ",2020-09-17 09:22:20,2020-09-17 09:34:39,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-06-25 00:00:00,LVEGNFG5," ",,HKD,1,211000,0,0,0,,N,
B+EGM9LC,7500,0,7500,0,0,Y,CG852,"LNDR ",CHF,SIEESUTN,"NONE    ",S#EESVPO,B+EGM98T,OTR,"TO   ",2020-09-16 19:49:42,2020-09-16 20:41:39,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-25 00:00:00,B+EGM9LC," ",,CHF,1,7500,0,0,0,,N,
B+EGM9VM,8500,0,8500,0,0,Y,CG852,"LNDR ",CNH,SIEESUTN,"NONE    ",S#EESVPO,B+EGM9OV,OTR,"TO   ",2020-09-16 19:55:36,2020-09-16 20:48:32,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-25 00:00:00,B+EGM9VM," ",,CNH,1,8500,0,0,0,,N,
B+EGMAI9,9800,0,9800,0,0,Y,CG852,"LNDR ",CHF,SIEESUTN,"NONE    ",S#EESVPO,B+EGMA9L,OTR,"TO   ",2020-09-16 20:08:39,2020-09-16 20:44:47,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,S#EESVPY,S#EESVR1,,,,,2020-06-25 00:00:00,B+EGMAI9," ",,CHF,1,9800,0,0,0,,N,
ACEGO0SO,220000,0,220000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,ACEGO0NN,OTR,"TO   ",2020-09-17 17:56:25,2020-09-17 18:11:13,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-06-26 00:00:00,ACEGO0SO," ",,EUR,1,220000,0,0,0,,N,
0UEGNO8F,100,0,100,0,0,N,CG852,"MCL  ",CAD,SIEESUTN,"NONE    ",S#EESVPO,0UEGNO7W,MAT,"TO   ",2020-09-17 12:40:40,2020-09-17 12:42:05,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,0UEGNO7Y,,0UEGNO8F," ",,CAD,1,100,0,0,0,,N,
"!0EGO2FL",219000,0,0,219000,0,Y,CG852,UFFBR,USD,)?EF8978,"NONE    ",)0EF8ARV,"!0EGO2F8",PTR,"TO   ",2020-09-17 18:17:56,2020-09-17 18:26:27,SMANZANO,MANZANOS,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,"NONE    ",,,,,,"!0EGO2FL"," ",,USD,1,219000,0,0,0,,N,
AJEGO0IV,2000,0,2000,0,0,Y,CG852,PRINP,NOK,SIEESUTN,"NONE    ",S#EESVPO,AJEGO0EN,OTR,"FROM ",2020-09-17 18:31:31,2020-09-17 19:24:03,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-06-26 00:00:00,AJEGO0IV," ",,NOK,1,2000,0,0,0,,N,
AJEGO28S,2100,0,2100,0,0,Y,CG852,PRINP,GBP,SIEESUTN,"NONE    ",S#EESVPO,AJEGO274,OTR,"FROM ",2020-09-17 19:08:31,2020-09-17 19:14:40,CMARTILL,RPTSUP01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-06-26 00:00:00,AJEGO28S," ",,GBP,1,2100,0,0,0,,N,
KIEGPCJS,223000,0,223000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,KIEGPCES,OTR,"TO   ",2020-09-18 10:17:33,2020-09-18 10:23:22,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-06-26 00:00:00,KIEGPCJS," ",,EUR,1,223000,0,0,0,,N,
KIEGPCB5,222000,0,222000,0,0,Y,CG852,"LNDR ",EUR,)?EF8978,"NONE    ",)0EF8ARV,KIEGPC65,OTR,"TO   ",2020-09-18 10:15:17,2020-09-18 10:22:28,SMANZANO,MANZANOM,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,YZEFEWH5,YZEFEXAM,,,,,2020-06-26 00:00:00,KIEGPCB5," ",,EUR,1,222000,0,0,0,,N,
U!EGPIMX,213.75,0,213.75,0,0,Y,CG852,PRINP,EUR,SIEESUTN,"NONE    ",S#EESVPO,*AEGOYTI,OTR,"FROM ",2020-09-18 10:55:43,2020-09-18 11:28:14,LIQUSR05,LIQUSR05,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,0REF4EYL,0REF4FMA,,,,,2020-06-26 00:00:00,U!EGPIMX," ",,EUR,1,213.75,0,0,0,,N,
UMEGPGGP,9000,0,9000,0,0,Y,CG852,"LNDR ",NOK,SIEESUTN,"NONE    ",S#EESVPO,UMEGPG66,OTR,"TO   ",2020-09-18 12:32:42,2020-09-18 12:50:10,CMARTILL,RPTMGR01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-06-26 00:00:00,UMEGPGGP," ",,NOK,1,9000,0,0,0,,N,
UMEGPG2U,0.77,0,0,0,0.77,Y,CG852,INTPY,NOK,SIEESUTN,"NONE    ",S#EESVPO,UMEGPG24,ACP,"TO   ",2020-09-18 12:21:32,2020-09-18 12:24:22,CMARTILL,RPTMGR01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-06-26 00:00:00,UMEGPG2U," ",,NOK,1,0.77,0,0,0,,N,
UMEGPGMP,3200,0,3200,0,0,Y,CG852,PRINP,NOK,SIEESUTN,"NONE    ",S#EESVPO,UMEGPGLR,OTR,"FROM ",2020-09-18 13:05:56,2020-09-18 13:10:37,CMARTILL,RPTMGR01,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,(7EFGXIA,(7EFGXST,,,,,2020-06-26 00:00:00,UMEGPGMP," ",,NOK,1,3200,0,0,0,,N,
FIEGPJJT,100,0,100,0,0,N,CG852,"MCL  ",AUD,SIEESUTN,*FEGO07C,S#EESVPO,FIEGPJJD,MAT,"FROM ",2020-09-18 13:48:49,2020-09-18 13:48:58,LIQUSR03,LIQUSR03,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,Y5EFF54H,Y5EFF559,,,,FIEGPJJF,,FIEGPJJT," ",,AUD,1,100,0,0,0,,N,
FIEGPJRM,500,0,500,0,0,N,CG852,"MCL  ",CNH,SIEESUTN,"NONE    ",S#EESVPO,FIEGPJR6,MAT,"TO   ",2020-09-18 13:57:30,2020-09-21 09:53:28,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPJR8,,FIEGPJRM," ",,CNH,1,500,0,0,0,,N,
FIEGPJTC,600,0,600,0,0,N,CG852,"MCL  ",CNY,SIEESUTN,"NONE    ",S#EESVPO,FIEGPJSW,MAT,"TO   ",2020-09-18 14:02:13,2020-09-21 09:53:37,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPJSY,,FIEGPJTC," ",,CNY,1,600,0,0,0,,N,
FIEGPJV3,700,0,700,0,0,N,CG852,"MCL  ",CZK,SIEESUTN,"NONE    ",S#EESVPO,FIEGPJUN,MAT,"TO   ",2020-09-18 14:03:28,2020-09-21 09:53:56,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPJUP,,FIEGPJV3," ",,CZK,1,700,0,0,0,,N,
UKEGPR1W,12120,0,12120,0,0,Y,CG852,"LNDR ",EUR,SIEESUTN,SIEESUUM,S#EESVPO,UKEGPJBI,OTR,"TO   ",2020-09-18 15:02:19,2020-09-18 15:02:19,LIQSVR04,LIQSVR04,"     ",N,N,0,"DOIT ",,,,,,,"NONE ",,0REF4EYL,0REF4FMA,,,,,,UKEGPR1W," ",,EUR,1,12120,0,0,0,,N,
FIEGPMUS,1300,0,1300,0,0,N,CG852,"MCL  ",MXN,SIEESUTN,"NONE    ",S#EESVPO,FIEGPMTL,MAT,"TO   ",2020-09-18 15:31:32,2020-09-21 09:54:59,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPMTN,,FIEGPMUS," ",,MXN,1,1300,0,0,0,,N,
9-EGPO0R,1400,0,1400,0,0,N,CG852,"MCL  ",SGD,SIEESUTN,"NONE    ",S#EESVPO,FIEGPN0T,MAT,"TO   ",2020-09-18 15:43:49,2020-09-21 09:55:42,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPN0V,,9-EGPO0R," ",,SGD,1,1400,0,0,0,,N,
FIEGPMZJ,1500,0,1500,0,0,N,CG852,"MCL  ",SEK,SIEESUTN,"NONE    ",S#EESVPO,FIEGPMYE,MAT,"TO   ",2020-09-18 15:34:22,2020-09-21 09:55:31,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPMYG,,FIEGPMZJ," ",,SEK,1,1500,0,0,0,,N,
FIEGPN4X,1600,0,1600,0,0,N,CG852,"MCL  ",THB,SIEESUTN,"NONE    ",S#EESVPO,FIEGPN3M,MAT,"TO   ",2020-09-18 15:37:35,2020-09-21 09:55:59,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPN3O,,FIEGPN4X," ",,THB,1,1600,0,0,0,,N,
FIEGPN79,1700,0,1700,0,0,N,CG852,"MCL  ",ZAR,SIEESUTN,"NONE    ",S#EESVPO,FIEGPN67,MAT,"TO   ",2020-09-18 15:39:00,2020-09-21 09:56:10,LIQUSR03,LIQAPCP3,"     ",N,N,0,"DONE ",,"                                  ",,,,,"IMT  ",,Y5EFF54H,Y5EFF559,,,,FIEGPN69,,FIEGPN79," ",,ZAR,1,1700,0,0,0,,N,
