GB2_CDE_CODE,GB2_CDE_FKEY1,GB2_CDE_FKEY2,GB2_CDE_FKEY3,GB2_CDE_FKEY4,GB2_IND_ACTIVE,GB2_IND_MAY_DEACT,GB2_IND_OPTIONAL_1,GB2_IND_OPTIONAL_2,GB2_IND_OPTIONAL_3,GB2_IND_OPTIONAL_4,GB2_IND_OPTIONAL_5,GB2_IND_OPTIONAL_6,GB2_IND_OPTIONAL_7,GB2_IND_OPTIONAL_8,GB2_IND_OPTIONAL_9,GB2_IND_OPTIONL_10,GB2_IND_OPTIONL_11,GB2_IND_OPTIONL_12,GB2_NUM_OPTIONAL,GB2_RTO_OPTIONAL,GB2_TID_TABLE_ID,GB2_TSP_REC_CREATE,GB2_TSP_REC_UPDATE,GB2_UID_REC_CREATE,GB2_UID_REC_UPDATE,GB2_DSC_CODE,GB2_TXT_COMMENT,GB2_CDE_FKEY5,GB2_CDE_FKEY6,GB2_RTO_OPTIONAL_2,GB2_PRC_OPTIONAL_1,GB2_CDE_FKEY7,GB2_CDE_FKEY8,GB2_CDE_FKEY9,GB2_CDE_FKEY10,GB2_CDE_FKEY11,GB2_CDE_FKEY12,GB2_RTO_OPTIONAL_3,GB2_IND_OPTIONL_13,GB2_IND_OPTIONL_14,GB2_IND_OPTIONL_15,GB2_AMT_OPTIONAL1,GB2_AMT_OPTIONAL2,GB2_AMT_OPTIONAL3,GB2_AMT_OPTIONAL4,GB2_AMT_OPTIONAL5,GB2_NUM_OPTIONAL1,GB2_NUM_OPTIONAL2,GB2_NUM_OPTIONAL3,GB2_IND_OPTIONL_20,GB2_CDE_FKEY13
"GSO  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,GL Source Object,VGM_GL_SRC_OBJ,,,,,,,,,,,,,,,,,,,,,,,,
"GTP  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Guarantee Type,VGM_GUARANTEE_TYP,,,,,,,,,,,,,,,,,,,,,,,,
"HCL  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Holiday Calendars,VGM_HOLIDAY_CALNDR,,,,,,,,,,,,,,,,,,,,,,,,
"HOC  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Hold Original Current,VGM_HOLD_ORIG_CRNT,,,,,,,,,,,,,,,,,,,,,,,,
"IAS  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,IAS Category,VGM_IAS_CATEGORY,,,,,,,,,,,,,,,,,,,,,,,,
"IFT  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Industry Standard Fee Type,VGM_INDUSTRY_STD,,,,,,,,,,,,,,,,,,,,,,,,
"ILE  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,IntraLinks Error,VGM_INTRALINKS_ERR,,,,,,,,,,,,,,,,,,,,,,,,
"INF  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Interest Fee,VGM_INTEREST_FEE,,,,,,,,,,,,,,,,,,,,,,,,
"IOQ  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,IO Queue Status,VGM_IO_QUEUE_STAT,,,,,,,,,,,,,,,,,,,,,,,,
"IPT  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Investment Pricing Type,VGM_INVST_PRIC_TYP,,,,,,,,,,,,,,,,,,,,,,,,
"IQD  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,IO Queue Direction,VGM_IO_QUEUE_DIRN,,,,,,,,,,,,,,,,,,,,,,,,
"IQS  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Interface Queue Status,VGM_INTRFAC_Q_STAT,,,,,,,,,,,,,,,,,,,,,,,,
"IRR  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Income Recognition Rule,VGM_INCM_RECOG_RUL,,,,,,,,,,,,,,,,,,,,,,,,
"ITP  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Investment Type,VGM_INVESTMENT_TYP,,,,,,,,,,,,,,,,,,,,,,,,
"IXC  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,IDSI Exchange Codes,VGM_IDSI_EXCHG_CDS,,,,,,,,,,,,,,,,,,,,,,,,
"LBL  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:08,2014-01-13 17:16:08,LS2BATCH,LS2BATCH,Label Type,VGM_LABEL_TYPE,,,,,,,,,,,,,,,,,,,,,,,,
"3037 ",AUTOR,"FTR  ",,FCSIN,Y,N,,,,,,,,,,,,,,,BET,2014-01-13 17:16:51,2014-01-13 17:16:51,LS2BATCH,LS2BATCH,3037,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
STACR,,,,,Y,N,,N,N,N,,,,,,,,,,,EVN,2014-01-13 17:16:37,2014-01-13 17:16:37,LS2BATCH,LS2BATCH,Sent to Approval for Cashflow Release,Send to Approval for Cashflow Release,,,,,,,,,,,,,,,,,,,,,,,,
PSTCH,,,,,Y,N,,,,,,,,,,,,,,,CET,2014-01-13 17:16:37,2014-01-13 17:16:37,LS2BATCH,LS2BATCH,Perfect Status Changed,,,,,,,,,,,,,,,,,,,,,,,,,
"1782 ",APRVD,"PTR  ",,"COV  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1782,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1783 ","NEW  ","PTR  ",,"COV  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1783,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1784 ",RELSD,"PTR  ",,"COV  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1784,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1785 ",APRVD,"PTR  ",,"PCH  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1785,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1786 ","NEW  ","PTR  ",,"PCH  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1786,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1787 ",RELSD,"PTR  ",,"PCH  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1787,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1788 ",APRVD,"PTR  ",,"PEX  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1788,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1789 ","NEW  ","PTR  ",,"PEX  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1789,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1790 ",RELSD,"PTR  ",,"PEX  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1790,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1791 ",APRVD,"PTR  ",,"PTR  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1791,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1792 ","NEW  ","PTR  ",,"PTR  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1792,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1793 ",RELSD,"PTR  ",,"PTR  ",Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1793,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1794 ",APRVD,"PTR  ",,UFEEC,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:00,2014-01-13 17:16:00,LS2BATCH,LS2BATCH,1794,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1425 ",RELSD,"GTR  ",,FCTRN,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1425,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1426 ",APRVD,"GTR  ",,FPRCH,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1426,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1427 ","NEW  ","GTR  ",,FPRCH,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1427,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
RICHG,,,,,Y,N,N,,,,,,,,,,,,,,APT,2014-01-13 17:15:40,2014-01-13 17:15:40,LS2BATCH,LS2BATCH,Remittance Instruction Change Transaction,,,,,,,,,,,,,,,,,,,,,,,,,
"962  ","42   ",,,,Y,N,Y,N,,,,,,,,,,,,,UFN,2014-01-13 17:15:40,2014-01-13 17:15:40,LS2BATCH,LS2BATCH,Remittance Instruction Change Field Protection Association,gtmRemittanceInstrChangeFieldProtectionAssociation,,,,,,,,,,,,,,,,,,,,,,,,
"1593 ",,,,,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,,,ELO,2014-01-13 17:15:40,2019-04-03 23:23:07,LS2BATCH,LS2BATCH,1593 - Remittance Instruction Notebook,960 962,,,,,,,,,,,,N,N,N,,,,,,,,,,
GUACR,,,,,Y,N,N,N,N,,,,,,,,,,,,EVN,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,Guarantor Accounting  Reversed,Guarantor Accounting for Global Ceiling Value,,,,,,,,,,,,,,,,,,,,,,,,
STBRT,,,,,Y,N,,,,,,,,,,,,,,,VHT,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,Interest Stabilization Base Rate,,,,,,,,,,,,,,,,,,,,,,,,,
STSPR,,,,,Y,N,,,,,,,,,,,,,,,VHT,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,Interest Stabilization Spread,,,,,,,,,,,,,,,,,,,,,,,,,
STAIR,,,,,Y,N,,,,,,,,,,,,,,,VHT,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,Interest Stabilization All In Rate,,,,,,,,,,,,,,,,,,,,,,,,,
STRBS,,,,,Y,N,,,,,,,,,,,,,,,VHT,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,Interest Stabilization RAte Basis,,,,,,,,,,,,,,,,,,,,,,,,,
"2984 ","CRTE ","ROP  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,2984,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"2985 ",UPDTD,"ROP  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,2985,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3007 ","NEW  ","PED  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,3007,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3008 ",UPDTD,"PED  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,3008,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3009 ",APRVD,"PED  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,3009,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"3010 ",RJECT,"PED  ",,_ANY_,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:16:49,2014-01-13 17:16:49,LS2BATCH,LS2BATCH,3010,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"0057 ",,,,,Y,N,N,Y,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2020-11-03 07:22:10,LS2BATCH,LS2BATCH,Additional Fields - Customer,775,,,,,,,,,,,,,-,,,,,,,,,,,
"0058 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,Short Settlement,806,,,,,,,,,,,,,,,,,,,,,,,,
"0059 ",,,,,Y,N,N,Y,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2020-11-03 07:22:10,LS2BATCH,LS2BATCH,Additional Fields - Deal,776,,,,,,,,,,,,,-,,,,,,,,,,,
"0060 ",,,,,Y,N,N,Y,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2020-11-03 07:22:10,LS2BATCH,LS2BATCH,Additional Fields - Facility,777,,,,,,,,,,,,,-,,,,,,,,,,,
"0061 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,Escrow,824 825 830 832 831 826 834,,,,,,,,,,,,,,,,,,,,,,,,
"0062 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2020-11-03 07:22:08,LS2BATCH,LS2BATCH,0062 - SBLC Fee Accrual Rules,807 808 970,,,,,,,,,,,,,-,,,,,,,,,,,
"0063 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,Automated Payment Application,833,,,,,,,,,,,,,,,,,,,,,,,,
"0064 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,Synchronize Billing With Accruals,822,,,,,,,,,,,,,,,,,,,,,,,,
"0065 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,Misys Prototype Features,841 842,,,,,,,,,,,,,,,,,,,,,,,,
"1031 ",,,,,Y,N,Y,Y,,,,,,,,,,,,,ELO,2006-10-03 13:33:40,2020-11-03 07:22:10,LS2BATCH,LOANIQ01,1031 - Trader ID Default,882,,,,,,,,,,,,,-,,,,,,,,,,N,
"1043 ",,,,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,ELO,2006-10-03 13:33:44,2014-02-25 13:02:01,LS2BATCH,LOANIQ01,1043 - Department Subtype,895,,,,,,,,,,,,N,N,N,,,,,,,,,N,
"1044 ",,,,,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,,,ELO,2006-10-03 13:33:40,2014-02-25 13:02:12,LS2BATCH,LOANIQ01,1044 Facility Subtype,881,,,,,,,,,,,,N,N,N,,,,,,,,,N,
"1052 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,1052 Available to Draw by Branch and Org Code,867 868 869,,,,,,,,,,,,,,,,,,,,,,,,
"1054 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,1054 - Enhanced Facility Available to Draw,871,,,,,,,,,,,,,,,,,,,,,,,,
"1058 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,1058 - Pricing Rules at the Facility Level,870,,,,,,,,,,,,,,,,,,,,,,,,
"1061 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:40,2006-10-03 13:33:40,LS2BATCH,LS2BATCH,1061 Swingline Enhancements,879 880,,,,,,,,,,,,,,,,,,,,,,,,
"1109 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:44,2006-10-03 13:33:44,LS2BATCH,LS2BATCH,1109 - Doc Tracking - Default Document Due Date,898,,,,,,,,,,,,,,,,,,,,,,,,
"1110 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:45,2006-10-03 13:33:45,LS2BATCH,LS2BATCH,1110 - Enhanced Doc Tracking Listings,908,,,,,,,,,,,,,,,,,,,,,,,,
"1112 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:44,2006-10-03 13:33:44,LS2BATCH,LS2BATCH,1112 - Doc Tracking - Warnings for Duplicate Documents,899,,,,,,,,,,,,,,,,,,,,,,,,
"1113 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:40,2006-10-03 13:33:40,LS2BATCH,LS2BATCH,1113 - Separately Secure Facility Servicing Group Change,886,,,,,,,,,,,,,,,,,,,,,,,,
"1115 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:42,2006-10-03 13:33:42,LS2BATCH,LS2BATCH,1115 -  Trade Settlement Standard Indicator,875 876 877,,,,,,,,,,,,,,,,,,,,,,,,
"1119 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:44,2006-10-03 13:33:44,LS2BATCH,LS2BATCH,1119 - Doc Tracking - Relax Reference Number Validation,897,,,,,,,,,,,,,,,,,,,,,,,,
"1122 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:40,2006-10-03 13:33:40,LS2BATCH,LS2BATCH,1122 IDSI Interface Enhancement,887,,,,,,,,,,,,,,,,,,,,,,,,
"1143 ",,,,,Y,N,N,,,,,,,,,,,,,,ELO,2006-10-03 13:33:44,2006-10-03 13:33:44,LS2BATCH,LS2BATCH,1143 - Manual GL Upload,896,,,,,,,,,,,,,,,,,,,,,,,,
"1172 ",,,,,Y,N,N,Y,,,,,,,,,,,,,ELO,2006-10-03 13:33:43,2020-11-03 07:22:10,LS2BATCH,LS2BATCH,1172- Changes to Circle Approval Notification.,893,,,,,,,,,,,,,-,,,,,,,,,,,
CSBOR,,,,,Y,N,,,,,,,,,,,,,,,EPM,2004-07-28 10:05:51,2004-07-28 10:05:51,LS2BATCH,LS2BATCH,Cash by Borrower,,,,,,,,,,,,,,,,,,,,,,,,,
CSEXP,,,,,Y,N,,,,,,,,,,,,,,,EPM,2004-07-28 10:05:51,2004-07-28 10:05:51,LS2BATCH,LS2BATCH,Cash by Exporter,,,,,,,,,,,,,,,,,,,,,,,,,
INCPT,,,,,Y,N,,,,,,,,,,,,,,,EPM,2004-07-28 10:05:51,2004-07-28 10:05:51,LS2BATCH,LS2BATCH,Increase Capital,,,,,,,,,,,,,,,,,,,,,,,,,
ININT,,,,,Y,N,,,,,,,,,,,,,,,EPM,2004-07-28 10:05:51,2004-07-28 10:05:51,LS2BATCH,LS2BATCH,Increase Interest,,,,,,,,,,,,,,,,,,,,,,,,,
"CP-D ",,,,,N,Y,,,,,,,,,N,,,,,,ERT,1993-02-18 09:17:10,2019-04-03 23:23:13,LS2BATCH,LS2BATCH,Commercial Paper Duff & Phelps,,,,,,,,,,,,,,,,,,,,,,,,,
"CP-M ",,,,,N,Y,,,,,,,,,N,,,,,,ERT,1993-02-18 09:17:11,2019-04-03 23:23:13,LS2BATCH,LS2BATCH,Commercial Paper Moody's,,,,,,,,,,,,,,,,,,,,,,,,,
"CP-S ",,,,,N,Y,,,,,,,,,N,,,,,,ERT,1993-02-18 09:17:11,2019-04-03 23:23:13,LS2BATCH,LS2BATCH,Commercial Paper S & P,,,,,,,,,,,,,,,,,,,,,,,,,
CPA-S,,,,,N,Y,,,,,,,,,,,,,,,ERT,1995-08-15 16:39:35,2019-04-03 23:23:13,LS2BATCH,LS2BATCH,Claims Paying Ability S & P,,,,,,,,,,,,,,,,,,,,,,,,,
"FS-M ",,,,,N,Y,,,,,,,,,,,,,,,ERT,1995-08-15 16:40:23,2019-04-03 23:23:14,LS2BATCH,LS2BATCH,Financial Strength Moody's,,,,,,,,,,,,,,,,,,,,,,,,,
"MED  ",,,,,Y,Y,,,,,,,,,N,,,,,,PRP,1993-04-16 14:39:29,1993-04-16 14:39:29,LS2BATCH,LS2BATCH,Medium,,,,,,,,,,,,,,,,,,,,,,,,,
"DDR  ",,,,,Y,N,,,,,,,,,,,,,,,CTN,1998-06-05 09:20:06,1998-06-05 09:20:06,LS2BATCH,LS2BATCH,Deal Distressed Reasons,Deal Distressed Reasons,,,,,,,,,,,,,,,,,,,,,,,,
"RDV  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Rounding Value,VGM_ROUNDING_VALUE,,,,,,,,,,,,,,,,,,,,,,,,
"RFR  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Reference Bank Rate Type,VGM_REF_BNK_RT_TYP,,,,,,,,,,,,,,,,,,,,,,,,
"RFW  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Reason For Waiver,VGM_RSN_FOR_WAIVER,,,,,,,,,,,,,,,,,,,,,,,,
"RGN  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Region,VGM_REGION,,,,,,,,,,,,,,,,,,,,,,,,
"RGT  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Renegotiation Type,VGM_RNEGOTIATN_TYP,,,,,,,,,,,,,,,,,,,,,,,,
"RIF  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Remittance Instruction Change Fields,VGM_RMT_INST_CHGFD,,,,,,,,,,,,,,,,,,,,,,,,
"RMT  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Payment Method,VGM_REMIT_MTHD,,,,,,,,,,,,,,,,,,,,,,,,
"RPT  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Report Type,VGM_REPORT_TYPE,,,,,,,,,,,,,,,,,,,,,,,,
"RRE  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Reject Reason,VGM_REJECT_REASON,,,,,,,,,,,,,,,,,,,,,,,,
"RRT  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Risk Rating Type,VGM_RSK_RATING_TYP,,,,,,,,,,,,,,,,,,,,,,,,
"RTB  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Rate Basis,VGM_RATE_BASIS,,,,,,,,,,,,,,,,,,,,,,,,
"RTG  ",,,,,Y,N,,,,,,,,,,,,,,,TID,2014-01-13 17:16:09,2014-01-13 17:16:09,LS2BATCH,LS2BATCH,Risk Type Group,VGM_RISK_TYP_GRP,,,,,,,,,,,,,,,,,,,,,,,,
"3091 ","RTP  ","OTR  ",,"LRID ",Y,N,,,,,,,,,,,,,,,BET,2014-01-13 17:16:53,2014-01-13 17:16:53,LS2BATCH,LS2BATCH,3091,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"85   ","24   ",,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:15:51,2014-01-13 17:15:51,LS2BATCH,LS2BATCH,Delete Customer Location,DeleteCustomerLocation,,,,,,,,,,,,,,,,,,,,,,,,
"86   ","24   ",,,,Y,N,Y,,,,,,,,,,,,,,AFN,2014-01-13 17:15:51,2014-01-13 17:15:51,LS2BATCH,LS2BATCH,Delete Customer MIS Code,DeleteCustomerMISCode,,,,,,,,,,,,,,,,,,,,,,,,
"1428 ",RELSD,"GTR  ",,FPRCH,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1428,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1429 ",APRVD,"GTR  ",,FRSTR,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1429,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1430 ","NEW  ","GTR  ",,FRSTR,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1430,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1431 ",RELSD,"GTR  ",,FRSTR,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1431,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1432 ",APRVD,"GTR  ",,LCCHG,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1432,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1433 ","NEW  ","GTR  ",,LCCHG,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1433,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1434 ",RELSD,"GTR  ",,LCCHG,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1434,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
"1435 ",APRVD,"GTR  ",,LNCHG,Y,N,,N,,,,,,,,,,,,,BET,2014-01-13 17:15:56,2014-01-13 17:15:56,LS2BATCH,LS2BATCH,1435,,"TRE  ",,,,,,,,,,,,,,,,,,,,,,,
