"SCI_RID_ITEM","SCI_AMT_ITEM","SCI_DTE_EFFECTIVE","SCI_RID_SCHEDULE","SCI_IND_UNSCHEDULE","SCI_TSP_REC_CREATE","SCI_TSP_REC_UPDATE","SCI_UID_REC_CREATE","SCI_UID_REC_UPDATE","SCI_PCT_ORIG_BAL","SCI_DTE_TARGET","SCI_AMT_INTEREST","SCI_AMT_INT_PAID","SCI_AMT_PRIN_PAID","SCI_DTE_ACCR_EFFEC","SCI_AMT_BILL_FACE","SCI_AMT_DISCOUNT","SCI_AMT_NETYLD_INT","SCI_AMT_PROCEEDS","SCI_AMT_SVFEE","SCI_CDE_CON_BIL_OP","SCI_CDE_F_BAL_TYPE","SCI_DTE_ACT_DUE","SCI_DTE_LNK_ASSET","SCI_DTE_LNK_DONE","SCI_IND_DEFICIENT","SCI_IND_LAST_DAY","SCI_NUM_GRACE_DAYS","SCI_NUM_INTR_DAYS","SCI_PCT_FAC_SC_ITM","SCI_RID_CTR_ITEM","SCI_CDE_OBJ_DB_ST","SCI_TSP_PRN_UPDATE","SCI_CDE_BRANCH"
"H+EFNH2L","-1577.91","2020-12-14 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-09 00:00:00","","0","0","2020-12-14 00:00:00","","","0","","0","NONE ","","2020-12-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNI6Z","-1577.91","2020-12-15 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-10 00:00:00","","0","0","2020-12-15 00:00:00","","","0","","0","NONE ","","2020-12-15 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNJBD","-1577.91","2020-12-16 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-11 00:00:00","","0","0","2020-12-16 00:00:00","","","0","","0","NONE ","","2020-12-16 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNKFR","-1577.91","2020-12-17 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-14 00:00:00","","0","0","2020-12-17 00:00:00","","","0","","0","NONE ","","2020-12-17 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNLK5","-1577.91","2020-12-18 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-15 00:00:00","","0","0","2020-12-18 00:00:00","","","0","","0","NONE ","","2020-12-18 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNMOJ","-1577.91","2020-12-21 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-16 00:00:00","","0","0","2020-12-21 00:00:00","","","0","","0","NONE ","","2020-12-19 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNNSX","-1577.91","2020-12-22 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-17 00:00:00","","0","0","2020-12-22 00:00:00","","","0","","0","NONE ","","2020-12-22 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNOXB","-1577.91","2020-12-23 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-18 00:00:00","","0","0","2020-12-23 00:00:00","","","0","","0","NONE ","","2020-12-23 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNQ1P","-1577.91","2020-12-24 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-21 00:00:00","","0","0","2020-12-24 00:00:00","","","0","","0","NONE ","","2020-12-24 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNR63","-1577.91","2020-12-28 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-22 00:00:00","","0","0","2020-12-28 00:00:00","","","0","","0","NONE ","","2020-12-25 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNSAH","-1577.91","2020-12-29 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-23 00:00:00","","0","0","2020-12-29 00:00:00","","","0","","0","NONE ","","2020-12-29 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNTEV","-1577.91","2020-12-30 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-24 00:00:00","","0","0","2020-12-30 00:00:00","","","0","","0","NONE ","","2020-12-30 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNUJ9","-1577.91","2020-12-31 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-28 00:00:00","","0","0","2020-12-31 00:00:00","","","0","","0","NONE ","","2020-12-31 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNVNN","-1577.91","2021-01-04 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-29 00:00:00","","0","0","2021-01-04 00:00:00","","","0","","0","NONE ","","2021-01-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNWS1","-1577.91","2021-01-05 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-30 00:00:00","","0","0","2021-01-05 00:00:00","","","0","","0","NONE ","","2021-01-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNXWF","-1577.91","2021-01-06 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2020-12-31 00:00:00","","0","0","2021-01-06 00:00:00","","","0","","0","NONE ","","2021-01-06 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFNZ0T","-1577.91","2021-01-07 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-04 00:00:00","","0","0","2021-01-07 00:00:00","","","0","","0","NONE ","","2021-01-07 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO057","-1577.91","2021-01-08 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-05 00:00:00","","0","0","2021-01-08 00:00:00","","","0","","0","NONE ","","2021-01-08 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO19L","-1577.91","2021-01-11 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-06 00:00:00","","0","0","2021-01-11 00:00:00","","","0","","0","NONE ","","2021-01-09 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO2DZ","-1577.91","2021-01-12 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-07 00:00:00","","0","0","2021-01-12 00:00:00","","","0","","0","NONE ","","2021-01-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO3ID","-1577.91","2021-01-13 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-08 00:00:00","","0","0","2021-01-13 00:00:00","","","0","","0","NONE ","","2021-01-13 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO4MR","-1577.91","2021-01-14 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-11 00:00:00","","0","0","2021-01-14 00:00:00","","","0","","0","NONE ","","2021-01-14 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO5R5","-1577.91","2021-01-15 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-12 00:00:00","","0","0","2021-01-15 00:00:00","","","0","","0","NONE ","","2021-01-15 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO6VJ","-1577.91","2021-01-18 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-13 00:00:00","","0","0","2021-01-18 00:00:00","","","0","","0","NONE ","","2021-01-16 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO7ZX","-1577.91","2021-01-19 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-14 00:00:00","","0","0","2021-01-19 00:00:00","","","0","","0","NONE ","","2021-01-19 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFO94B","-1577.91","2021-01-20 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-15 00:00:00","","0","0","2021-01-20 00:00:00","","","0","","0","NONE ","","2021-01-20 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOA8P","-1577.91","2021-01-21 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-18 00:00:00","","0","0","2021-01-21 00:00:00","","","0","","0","NONE ","","2021-01-21 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOBD3","-1577.91","2021-01-22 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-19 00:00:00","","0","0","2021-01-22 00:00:00","","","0","","0","NONE ","","2021-01-22 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOCHH","-1577.91","2021-01-25 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-20 00:00:00","","0","0","2021-01-25 00:00:00","","","0","","0","NONE ","","2021-01-23 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFODLV","-1577.91","2021-01-26 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-21 00:00:00","","0","0","2021-01-26 00:00:00","","","0","","0","NONE ","","2021-01-26 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOEQ9","-1577.91","2021-01-27 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-22 00:00:00","","0","0","2021-01-27 00:00:00","","","0","","0","NONE ","","2021-01-27 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOFUN","-1577.91","2021-01-28 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-25 00:00:00","","0","0","2021-01-28 00:00:00","","","0","","0","NONE ","","2021-01-28 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOGZ1","-1577.91","2021-01-29 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-26 00:00:00","","0","0","2021-01-29 00:00:00","","","0","","0","NONE ","","2021-01-29 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOI3F","-1577.91","2021-02-01 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-27 00:00:00","","0","0","2021-02-01 00:00:00","","","0","","0","NONE ","","2021-02-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOJ7T","-1577.91","2021-02-02 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-28 00:00:00","","0","0","2021-02-02 00:00:00","","","0","","0","NONE ","","2021-02-02 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOKC7","-1577.91","2021-02-03 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-01-29 00:00:00","","0","0","2021-02-03 00:00:00","","","0","","0","NONE ","","2021-02-03 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOLGL","-1577.91","2021-02-04 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-01 00:00:00","","0","0","2021-02-04 00:00:00","","","0","","0","NONE ","","2021-02-04 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOMKZ","-1577.91","2021-02-05 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-02 00:00:00","","0","0","2021-02-05 00:00:00","","","0","","0","NONE ","","2021-02-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFONPD","-1577.91","2021-02-08 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-03 00:00:00","","0","0","2021-02-08 00:00:00","","","0","","0","NONE ","","2021-02-06 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOOTR","-1577.91","2021-02-09 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-04 00:00:00","","0","0","2021-02-09 00:00:00","","","0","","0","NONE ","","2021-02-09 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOPY5","-1577.91","2021-02-10 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-05 00:00:00","","0","0","2021-02-10 00:00:00","","","0","","0","NONE ","","2021-02-10 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOR2J","-1577.91","2021-02-11 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-08 00:00:00","","0","0","2021-02-11 00:00:00","","","0","","0","NONE ","","2021-02-11 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOS6X","-1577.91","2021-02-12 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-09 00:00:00","","0","0","2021-02-12 00:00:00","","","0","","0","NONE ","","2021-02-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOTBB","-1577.91","2021-02-15 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-10 00:00:00","","0","0","2021-02-15 00:00:00","","","0","","0","NONE ","","2021-02-13 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOUFP","-1577.91","2021-02-16 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-11 00:00:00","","0","0","2021-02-16 00:00:00","","","0","","0","NONE ","","2021-02-16 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOVK3","-1577.91","2021-02-17 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-12 00:00:00","","0","0","2021-02-17 00:00:00","","","0","","0","NONE ","","2021-02-17 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOWOH","-1577.91","2021-02-18 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-15 00:00:00","","0","0","2021-02-18 00:00:00","","","0","","0","NONE ","","2021-02-18 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOXSV","-1577.91","2021-02-19 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-16 00:00:00","","0","0","2021-02-19 00:00:00","","","0","","0","NONE ","","2021-02-19 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFOYX9","-1577.91","2021-02-22 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-17 00:00:00","","0","0","2021-02-22 00:00:00","","","0","","0","NONE ","","2021-02-20 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP01N","-1577.91","2021-02-23 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-18 00:00:00","","0","0","2021-02-23 00:00:00","","","0","","0","NONE ","","2021-02-23 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP161","-1577.91","2021-02-24 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-19 00:00:00","","0","0","2021-02-24 00:00:00","","","0","","0","NONE ","","2021-02-24 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP2AF","-1577.91","2021-02-25 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-22 00:00:00","","0","0","2021-02-25 00:00:00","","","0","","0","NONE ","","2021-02-25 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP3ET","-1577.91","2021-02-26 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-23 00:00:00","","0","0","2021-02-26 00:00:00","","","0","","0","NONE ","","2021-02-26 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP4J7","-1577.91","2021-03-01 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-24 00:00:00","","0","0","2021-03-01 00:00:00","","","0","","0","NONE ","","2021-03-01 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP5NL","-1577.91","2021-03-02 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-25 00:00:00","","0","0","2021-03-02 00:00:00","","","0","","0","NONE ","","2021-03-02 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP6RZ","-1577.91","2021-03-03 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-02-26 00:00:00","","0","0","2021-03-03 00:00:00","","","0","","0","NONE ","","2021-03-03 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP7WD","-1577.91","2021-03-04 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-01 00:00:00","","0","0","2021-03-04 00:00:00","","","0","","0","NONE ","","2021-03-04 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFP90R","-1577.91","2021-03-05 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-02 00:00:00","","0","0","2021-03-05 00:00:00","","","0","","0","NONE ","","2021-03-05 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPA55","-1577.91","2021-03-08 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-03 00:00:00","","0","0","2021-03-08 00:00:00","","","0","","0","NONE ","","2021-03-06 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPB9J","-1577.91","2021-03-09 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-04 00:00:00","","0","0","2021-03-09 00:00:00","","","0","","0","NONE ","","2021-03-09 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPCDX","-1577.91","2021-03-10 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-05 00:00:00","","0","0","2021-03-10 00:00:00","","","0","","0","NONE ","","2021-03-10 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPDIB","-1577.91","2021-03-11 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-08 00:00:00","","0","0","2021-03-11 00:00:00","","","0","","0","NONE ","","2021-03-11 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPEMP","-1577.91","2021-03-12 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-09 00:00:00","","0","0","2021-03-12 00:00:00","","","0","","0","NONE ","","2021-03-12 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPFR3","-1577.91","2021-03-15 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-10 00:00:00","","0","0","2021-03-15 00:00:00","","","0","","0","NONE ","","2021-03-13 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPGVH","-1577.91","2021-03-16 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-11 00:00:00","","0","0","2021-03-16 00:00:00","","","0","","0","NONE ","","2021-03-16 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPHZV","-1577.91","2021-03-17 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-12 00:00:00","","0","0","2021-03-17 00:00:00","","","0","","0","NONE ","","2021-03-17 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPJ49","-1577.91","2021-03-18 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-15 00:00:00","","0","0","2021-03-18 00:00:00","","","0","","0","NONE ","","2021-03-18 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPK8N","-1577.91","2021-03-19 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-16 00:00:00","","0","0","2021-03-19 00:00:00","","","0","","0","NONE ","","2021-03-19 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPLD1","-1577.91","2021-03-22 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-17 00:00:00","","0","0","2021-03-22 00:00:00","","","0","","0","NONE ","","2021-03-20 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPMHF","-1577.91","2021-03-23 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-18 00:00:00","","0","0","2021-03-23 00:00:00","","","0","","0","NONE ","","2021-03-23 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPNLT","-1577.91","2021-03-24 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-19 00:00:00","","0","0","2021-03-24 00:00:00","","","0","","0","NONE ","","2021-03-24 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPOQ7","-1577.91","2021-03-25 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-22 00:00:00","","0","0","2021-03-25 00:00:00","","","0","","0","NONE ","","2021-03-25 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPPUL","-1577.91","2021-03-26 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-23 00:00:00","","0","0","2021-03-26 00:00:00","","","0","","0","NONE ","","2021-03-26 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPQYZ","-1577.91","2021-03-29 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-24 00:00:00","","0","0","2021-03-29 00:00:00","","","0","","0","NONE ","","2021-03-27 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPS3D","-1577.91","2021-03-30 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-25 00:00:00","","0","0","2021-03-30 00:00:00","","","0","","0","NONE ","","2021-03-30 00:00:00","","","","N","","","","","PEND ","","CG852"
"H+EFPT7R","-1577.91","2021-03-31 00:00:00","H+EFJ2VQ","N","2020-08-26 15:53:25","2020-08-26 15:53:25","LIQUSR03","LIQUSR03","0.0019723875","2021-03-26 00:00:00","","0","0","2021-03-31 00:00:00","","","0","","0","NONE ","","2021-03-31 00:00:00","","","","N","","","","","PEND ","","CG852"
