"CUE_CID_CUST_ID","CUE_CDE_EVENT_TYPE","CUE_DTE_EFFECTIVE","CUE_RID_CUST_EVENT","CUE_TSP_REC_CREATE","CUE_TSP_REC_UPDATE","CUE_UID_REC_CREATE","CUE_UID_REC_UPDATE","CUE_TXT_EVENT_CMT","CUE_CDE_BRANCH"
"VWEDOEXK","RICHN","2020-05-28 00:00:00","GEEDOQ8P","2020-07-21 18:50:25","2020-07-21 18:50:25","DJRHINPT","DJRHINPT","Remittance Instruction RTGSAUD1-3422 has been changed",""
"VWEDOEXK","LOCMP","2020-05-28 00:00:00","GEEDOQ90","2020-07-21 18:53:03","2020-07-21 18:53:03","DJRHINPT","DJRHINPT","Borrower location Sydney, NSW,Australia completed.",""
"VWEDOEXK","RIREL","2020-05-28 00:00:00","G8EDORET","2020-07-21 19:31:00","2020-07-21 19:31:00","DJRHMNGR","DJRHMNGR","Remittance Instruction DDAAUD1-3421 has been released.",""
"7DEEUNP4","CRTE ","2020-07-07 00:00:00","7DEEUNPD","2020-08-13 10:28:15","2020-08-13 10:28:15","WBAYERS ","WBAYERS ","New online customer 154278935 CUST created.",""
"#.EEWMPJ","COUA ","2020-08-07 00:00:00","#.EEWMPS","2020-08-14 12:10:43","2020-08-14 12:10:43","ALNSUP01","ALNSUP01","Country AU was added.",""
"#.EEWMP5","COUA ","2020-08-07 00:00:00","#.EEWMPD","2020-08-14 12:04:04","2020-08-14 12:04:04","ALNSUP01","ALNSUP01","Country AU was added.",""
"#.EEWMP5","STCHD","2020-08-07 00:00:00","#.EEWMPE","2020-08-14 12:04:04","2020-08-14 12:04:04","ALNSUP01","ALNSUP01","Status changed from Skeletal (Active) to Active (Active).",""
"#.EEWMPJ","CRTE ","2020-08-07 00:00:00","#.EEWMPP","2020-08-14 12:08:47","2020-08-14 12:08:47","ALNSUP01","ALNSUP01","New online customer CBA_ALLAN_CUSTOMER_2 created.",""
"#.EEWMPJ","STCHD","2020-08-07 00:00:00","#.EEWMPT","2020-08-14 12:10:43","2020-08-14 12:10:43","ALNSUP01","ALNSUP01","Status changed from Skeletal (Active) to Active (Active).",""
"F5EEX1HG","LOCMP","2020-08-07 00:00:00","B.EF04YR","2020-08-16 09:40:38","2020-08-16 09:40:38","WBAYERS ","WBAYERS ","Borrower location Sydney, NSW,Australia completed.",""
"F5EEX1HG","RICHN","2020-08-07 00:00:00","B.EF04Z2","2020-08-16 09:52:02","2020-08-16 09:52:02","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 - TO CUSTOMER has been deleted.",""
"F5EEX1HG","RICHN","2020-08-07 00:00:00","B.EF05BY","2020-08-16 09:53:06","2020-08-16 09:53:06","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 - TO CUSTOMER has been deleted.",""
"F5EEX1HG","RICHN","2020-08-07 00:00:00","B.EF05OU","2020-08-16 09:56:10","2020-08-16 09:56:10","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 - TO CUSTOMER has been deleted.",""
"F5EEX1HG","RICHN","2020-08-07 00:00:00","B.EF064W","2020-08-16 10:07:14","2020-08-16 10:07:14","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"F5EEX1HG","RICHN","2020-08-07 00:00:00","B.EF0654","2020-08-16 10:11:01","2020-08-16 10:11:01","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 - TO CUSTOMER has been deleted.",""
"F5EEX1HG","RICHN","2020-08-07 00:00:00","B.EF06L6","2020-08-16 10:12:15","2020-08-16 10:12:15","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"F5EEX1HG","RICHN","2020-08-07 00:00:00","B.EF06U9","2020-08-16 10:15:37","2020-08-16 10:15:37","WBAYERS ","WBAYERS ","Remittance Instruction RTGS1 - TO CUSTOMER has been deleted.",""
"YPEFEVVD","CRTE ","2020-09-10 00:00:00","YPEFEVVJ","2020-08-24 08:21:14","2020-08-24 08:21:14","ALNINP01","ALNINP01","New online customer ARIHANT TRADING COMPANY 00007 created.",""
"YPEFEVVD","LOCMP","2020-09-10 00:00:00","YEEFEX6A","2020-08-24 09:03:34","2020-08-24 09:03:34","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"YPEFEVVD","RICHN","2020-09-10 00:00:00","YEEFEXRY","2020-08-24 09:17:20","2020-08-24 09:17:20","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been deleted.",""
"Y3EFEZQB","RIREL","2020-09-10 00:00:00","YDEFF1CK","2020-08-24 10:36:55","2020-08-24 10:36:55","DHENDERS","DHENDERS","Remittance Instruction RTGS2 -FROM CUSTOMER has been released.",""
"P=E6K597","RICHN","2020-09-10 00:00:00","3VEFFJBR","2020-08-24 17:01:18","2020-08-24 17:01:18","DJRHINPT","DJRHINPT","Remittance Instruction IMT1 has been changed",""
"P=E6K597","RIREL","2020-09-10 00:00:00","(TEFFLJW","2020-08-24 17:21:05","2020-08-24 17:21:05","DJRHAPRV","DJRHAPRV","Remittance Instruction IMT1 has been released.",""
"(IEFGRPX","CRTE ","2020-09-10 00:00:00","(IEFGRQ3","2020-08-25 09:56:16","2020-08-25 09:56:16","INPRON01","INPRON01","New online customer BE PTY LTD 08202066 created.",""
"(IEFGRPX","ERADD","2020-09-10 00:00:00","(IEFGRQ9","2020-08-25 09:58:35","2020-08-25 09:58:35","INPRON01","INPRON01","External Risk Rating type 'Standard & Poor's' was added with initial value 'BBB+'.",""
"(IEFGRPX","ERADD","2020-09-10 00:00:00","(IEFGRQE","2020-08-25 09:58:45","2020-08-25 09:58:45","INPRON01","INPRON01","External Risk Rating type 'Moody's Investor Services Inc' was added with initial value 'Aa2'.",""
"(IEFGRPX","ERADD","2020-09-10 00:00:00","(IEFGRQJ","2020-08-25 09:58:54","2020-08-25 09:58:54","INPRON01","INPRON01","External Risk Rating type 'Fitch' was added with initial value 'A+'.",""
"(IEFGRPX","LOCMP","2020-09-10 00:00:00","(2EFGVHU","2020-08-25 10:08:47","2020-08-25 10:08:47","INPRON01","INPRON01","Borrower location Sydney, NSW,Australia completed.",""
"(IEFGRPX","RICHN","2020-09-10 00:00:00","(2EFGVV8","2020-08-25 10:10:01","2020-08-25 10:10:01","INPRON01","INPRON01","Remittance Instruction RTGS1- TO CUSTOMER has been changed",""
"(IEFGRPX","RICHN","2020-09-10 00:00:00","(2EFGW8P","2020-08-25 10:11:16","2020-08-25 10:11:16","INPRON01","INPRON01","Remittance Instruction RTGS2- FROM CUSTOMER has been changed",""
"Y?EFF2ED","LOCMP","2020-09-10 00:00:00","CYEFHC66","2020-08-25 16:03:44","2020-08-25 16:03:44","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"Y?EFF2ED","LOCMP","2020-09-10 00:00:00","ROEFHJB2","2020-08-25 18:44:45","2020-08-25 18:44:45","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","R;EFHKER","2020-08-25 19:09:40","2020-08-25 19:09:40","INPAMT01","INPAMT01","Remittance Instruction RTGS-AUD2526 has been changed",""
"=REFJ68W","RICHN","2020-09-10 00:00:00","$ZEFJ7FC","2020-08-26 17:26:43","2020-08-26 17:26:43","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5808 has been changed",""
"=REFJ68W","RIREL","2020-09-10 00:00:00","$3EFJ8I4","2020-08-26 17:36:25","2020-08-26 17:36:25","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD1-5808 has been released.",""
"$#EFJ9I3","CRTE ","2020-09-10 00:00:00","$#EFJ9I9","2020-08-26 18:16:35","2020-08-26 18:16:35","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000015 created.",""
"$#EFJ9I3","LOCMP","2020-09-10 00:00:00","$#EFJ9OF","2020-08-26 18:25:07","2020-08-26 18:25:07","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"?NEFKRY6","CRTE ","2020-09-10 00:00:00","?NEFKRYC","2020-08-27 13:54:11","2020-08-27 13:54:11","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000016 created.",""
"?NEFKRY6","LOCMP","2020-09-10 00:00:00","?NEFKSIG","2020-08-27 14:09:37","2020-08-27 14:09:37","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"7NEFL00E","LOCMP","2020-09-10 00:00:00","7NEFL064","2020-08-27 16:55:02","2020-08-27 16:55:02","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"7NEFL00E","RICHN","2020-09-10 00:00:00","7NEFL0O9","2020-08-27 16:57:51","2020-08-27 16:57:51","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"7NEFL00E","RIREL","2020-09-10 00:00:00","7:EFL1TX","2020-08-27 17:10:50","2020-08-27 17:10:50","MGRALN01","MGRALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been released.",""
"E2E4RAUV","RIREL","2020-05-29 00:00:00","IREFMDND","2020-08-28 10:43:51","2020-08-28 10:43:51","SMANZANO","SMANZANO","Remittance Instruction IMT1 - USD has been released.",""
"E2E4RAUV","RIREL","2020-05-29 00:00:00","IREFMDP4","2020-08-28 10:44:52","2020-08-28 10:44:52","SMANZANO","SMANZANO","Remittance Instruction IMT3 - GBP has been released.",""
"I2EFMH43","CRTE ","2020-09-11 00:00:00","I2EFMH49","2020-08-28 11:14:28","2020-08-28 11:14:28","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000018 created.",""
"XOEFL7K0","RICHN","2020-09-11 00:00:00","I+EFMIRL","2020-08-28 11:16:22","2020-08-28 11:16:22","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5808 has been changed",""
"I2EFMH43","LOCMP","2020-09-11 00:00:00","I2EFMH4M","2020-08-28 11:21:14","2020-08-28 11:21:14","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"I2EFMH43","RICHN","2020-09-11 00:00:00","I2EFMHKO","2020-08-28 11:23:28","2020-08-28 11:23:28","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"XOEFL7K0","RIREL","2020-09-11 00:00:00","2PEFMJUH","2020-08-28 11:24:26","2020-08-28 11:24:26","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD1-5808 has been released.",""
"XOEFL7K0","RIREL","2020-09-11 00:00:00","2PEFMJUN","2020-08-28 11:24:46","2020-08-28 11:24:46","MGRAMT01","MGRAMT01","Remittance Instruction RTGS-AUD2521 has been released.",""
"I2EFMH43","RICHN","2020-09-11 00:00:00","I2EFMI0T","2020-08-28 11:25:44","2020-08-28 11:25:44","INPALN01","INPALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been changed",""
"I2EFMH43","RIREL","2020-09-11 00:00:00","2FEFMIQ8","2020-08-28 11:32:34","2020-08-28 11:32:34","MGRALN01","MGRALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been released.",""
"I2EFMH43","RIREL","2020-09-11 00:00:00","2FEFMIQE","2020-08-28 11:33:01","2020-08-28 11:33:01","MGRALN01","MGRALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been released.",""
"U!EG6TSS","CRTE ","2020-10-14 00:00:00","U!EG6TSY","2020-09-08 11:38:43","2020-09-08 11:38:43","JCUSR01 ","JCUSR01 ","New online customer WESTPACKBANKINGCORP created.",""
"U!EG6TSS","RIREL","2020-10-14 00:00:00","UEEG6VKO","2020-09-08 11:54:54","2020-09-08 11:54:54","JCAPR02 ","JCAPR02 ","Remittance Instruction WBC033002920178 has been released.",""
"U!EG6TSS","RIREL","2020-10-14 00:00:00","UEEG6VKX","2020-09-08 11:55:15","2020-09-08 11:55:15","JCAPR02 ","JCAPR02 ","Remittance Instruction RTGS IB AGENCY/SUNDR has been released.",""
"U!EG6TSS","RIREL","2020-10-14 00:00:00","UEEG6VL4","2020-09-08 11:56:05","2020-09-08 11:56:05","JCAPR02 ","JCAPR02 ","Remittance Instruction WBC032916100059 has been released.",""
"U!EG6TSS","RIREL","2020-10-14 00:00:00","UOEG6XIE","2020-09-08 12:10:57","2020-09-08 12:10:57","JCAPR02 ","JCAPR02 ","Remittance Instruction CBW0329161000095 has been released.",""
"U!EG6TSS","RIREL","2020-10-14 00:00:00","UOEG6XIN","2020-09-08 12:11:15","2020-09-08 12:11:15","JCAPR02 ","JCAPR02 ","Remittance Instruction RTGS IB SUNDRY has been released.",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLT14","2020-09-16 13:46:31","2020-09-16 13:46:31","LIQUSR03","LIQUSR03","Remittance Instruction IMT6 - CAD has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLTAQ","2020-09-16 13:47:41","2020-09-16 13:47:41","LIQUSR03","LIQUSR03","Remittance Instruction IMT6 - CAD has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLTQC","2020-09-16 13:49:28","2020-09-16 13:49:28","LIQUSR03","LIQUSR03","Remittance Instruction IMT7 has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLTZY","2020-09-16 13:50:20","2020-09-16 13:50:20","LIQUSR03","LIQUSR03","Remittance Instruction IMT7 has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLU02","2020-09-16 13:51:14","2020-09-16 13:51:14","LIQUSR03","LIQUSR03","Remittance Instruction IMT5 - AUD has been deleted.",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLU03","2020-09-16 13:51:18","2020-09-16 13:51:18","LIQUSR03","LIQUSR03","Remittance Instruction IMT6 - CAD has been deleted.",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLUGT","2020-09-16 14:22:29","2020-09-16 14:22:29","LIQUSR03","LIQUSR03","Remittance Instruction IMT5 - AUD has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLUQF","2020-09-16 14:23:27","2020-09-16 14:23:27","LIQUSR03","LIQUSR03","Remittance Instruction IMT5 - AUD has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLVRQ","2020-09-16 14:39:06","2020-09-16 14:39:06","LIQUSR03","LIQUSR03","Remittance Instruction IMT8 - CNH has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLW1C","2020-09-16 14:39:54","2020-09-16 14:39:54","LIQUSR03","LIQUSR03","Remittance Instruction IMT8 - CNH has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLX0A","2020-09-16 14:49:39","2020-09-16 14:49:39","LIQUSR03","LIQUSR03","Remittance Instruction IMT10 - CZK has been changed",""
"E2E4RAUV","RICHN","2020-06-25 00:00:00","-#EGLXB4","2020-09-16 14:50:31","2020-09-16 14:50:31","LIQUSR03","LIQUSR03","Remittance Instruction IMT10 - CZK has been changed",""
"ZHEF7YY1","RICHN","2020-06-25 00:00:00","B3EGLZ2L","2020-09-16 16:00:37","2020-09-16 16:00:37","JAQUITAN","JAQUITAN","Remittance Instruction IMT2 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGLZ2J","2020-09-16 16:00:38","2020-09-16 16:00:38","CMARTILL","CMARTILL","Remittance Instruction IMT2 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGLZS4","2020-09-16 16:04:51","2020-09-16 16:04:51","CMARTILL","CMARTILL","Remittance Instruction IMT4 has been changed",""
"CAEFH7KI","LOCMP","2020-09-10 00:00:00",";IEFHFWG","2020-08-25 17:53:03","2020-08-25 17:53:03","SUPROS01","SUPROS01","Borrower location Sydney, NSW,Australia completed.",""
"CAEFH7KI","RIREL","2020-09-10 00:00:00",";0EFHEN2","2020-08-25 18:08:49","2020-08-25 18:08:49","MGRDEL01","MGRDEL01","Remittance Instruction RTGS1-TO CUSTOMER has been released.",""
"Y?EFF2ED","LOCMP","2020-09-10 00:00:00","HIEFIW3O","2020-08-26 12:06:37","2020-08-26 12:06:37","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","HIEFIWH2","2020-08-26 12:07:51","2020-08-26 12:07:51","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5807 has been changed",""
"1KEFIX0F","CRTE ","2020-09-10 00:00:00","1KEFIX0L","2020-08-26 12:46:59","2020-08-26 12:46:59","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000011 created.",""
"1KEFIX0F","IRCHN","2020-09-10 00:00:00","1KEFIX0N","2020-08-26 12:48:34","2020-08-26 12:48:34","INPALN01","INPALN01","Changed Internal Risk Rating of type Internal Rating.   Effective Date: from 10-Sep-2020 to 28-Nov-2018",""
"1MEFJ04Y","RICHN","2020-09-10 00:00:00","1$EFJ0Z2","2020-08-26 14:11:50","2020-08-26 14:11:50","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"1MEFJ04Y","RICHN","2020-09-10 00:00:00","1$EFJ1F7","2020-08-26 14:14:02","2020-08-26 14:14:02","INPALN01","INPALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been changed",""
"Y?EFF2ED","LOCMP","2020-09-10 00:00:00","1DEFIYAG","2020-08-26 14:17:00","2020-08-26 14:17:00","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","1DEFIYNU","2020-08-26 14:18:20","2020-08-26 14:18:20","INPAMT01","INPAMT01","Remittance Instruction RTGSAUD1-5808 has been changed",""
"Y?EFF2ED","RICHN","2020-09-10 00:00:00","1DEFIZ1B","2020-08-26 14:19:41","2020-08-26 14:19:41","INPAMT01","INPAMT01","Remittance Instruction RTGS-AUD2521 has been changed",""
"Y?EFF2ED","RIREL","2020-09-10 00:00:00","1#EFIZQM","2020-08-26 14:28:55","2020-08-26 14:28:55","MGRAMT01","MGRAMT01","Remittance Instruction RTGSAUD1-5808 has been released.",""
"Y?EFF2ED","RIREL","2020-09-10 00:00:00","1#EFIZQS","2020-08-26 14:29:26","2020-08-26 14:29:26","MGRAMT01","MGRAMT01","Remittance Instruction RTGS-AUD2521 has been released.",""
"=UEFJ4X5","CRTE ","2020-09-10 00:00:00","=UEFJ4XB","2020-08-26 15:27:36","2020-08-26 15:27:36","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000013 created.",""
"=UEFJ4X5","LOCMP","2020-09-10 00:00:00","=UEFJ4XO","2020-08-26 15:35:03","2020-08-26 15:35:03","INPALN01","INPALN01","Borrower location Sydney, NSW,Australia completed.",""
"=UEFJ4X5","RICHN","2020-09-10 00:00:00","=UEFJ5DQ","2020-08-26 15:37:07","2020-08-26 15:37:07","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"=UEFJ4X5","RICHN","2020-09-10 00:00:00","=UEFJ5TV","2020-08-26 15:39:20","2020-08-26 15:39:20","INPALN01","INPALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been changed",""
"=REFJ68W","RIREL","2020-09-10 00:00:00","$3EFJ8IA","2020-08-26 17:36:57","2020-08-26 17:36:57","MGRAMT01","MGRAMT01","Remittance Instruction RTGS-AUD2521 has been released.",""
"$#EFJ9I3","RICHN","2020-09-10 00:00:00","$#EFJA63","2020-08-26 18:27:21","2020-08-26 18:27:21","INPALN01","INPALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been changed",""
"$#EFJ9I3","RICHN","2020-09-10 00:00:00","$#EFJAM8","2020-08-26 18:29:43","2020-08-26 18:29:43","INPALN01","INPALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been changed",""
"$#EFJ9I3","RIREL","2020-09-10 00:00:00","$*EFJBBJ","2020-08-26 18:36:59","2020-08-26 18:36:59","MGRALN01","MGRALN01","Remittance Instruction RTGS1 - TO CUSTOMER has been released.",""
"$#EFJ9I3","RIREL","2020-09-10 00:00:00","$*EFJBBP","2020-08-26 18:37:28","2020-08-26 18:37:28","MGRALN01","MGRALN01","Remittance Instruction RTGS2 -FROM CUSTOMER has been released.",""
"7NEFL00E","CRTE ","2020-09-10 00:00:00","7NEFL00K","2020-08-27 16:45:44","2020-08-27 16:45:44","INPALN01","INPALN01","New online customer ARIHANT TRADING COMPANY 000017 created.",""
"N?EFL3EX","LOCMP","2020-09-11 00:00:00","XZEFL4JC","2020-08-27 18:22:34","2020-08-27 18:22:34","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"N?EFL3EX","RICHN","2020-09-11 00:00:00","XZEFL5A7","2020-08-27 18:25:16","2020-08-27 18:25:16","INPAMT01","INPAMT01","Remittance Instruction RTGS-AUD2521 has been changed",""
"XOEFL7K0","LOCMP","2020-09-11 00:00:00","X1EFL881","2020-08-27 19:45:30","2020-08-27 19:45:30","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"XOEFL7K0","LOCMP","2020-09-11 00:00:00","I5EFMI1I","2020-08-28 11:05:48","2020-08-28 11:05:48","INPAMT01","INPAMT01","Borrower location Sydney, NSW,Australia completed.",""
"@MEFH6VL","RICHN","2020-09-11 00:00:00","-KEFN0MG","2020-08-28 18:17:33","2020-08-28 18:17:33","INPDEL01","INPDEL01","Remittance Instruction RTGS2 has been changed",""
"#ZEFTUU3","LOCMP","2020-05-29 00:00:00","#ZEFTYY8","2020-09-01 13:03:57","2020-09-01 13:03:57","INPROS01","INPROS01","Borrower location Sydney, NSW,Australia completed.",""
"FPE4MRNP","RIREL","2020-09-11 00:00:00",":1EFW5HF","2020-09-02 16:03:06","2020-09-02 16:03:06","LOANIQ01","LOANIQ01","Remittance Instruction IMT1 has been released.",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGLZVK","2020-09-16 16:04:59","2020-09-16 16:04:59","CMARTILL","CMARTILL","Remittance Instruction IMT4 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGM03O","2020-09-16 16:06:02","2020-09-16 16:06:02","CMARTILL","CMARTILL","Remittance Instruction IMT5 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","-BEGM074","2020-09-16 16:06:14","2020-09-16 16:06:14","CMARTILL","CMARTILL","Remittance Instruction IMT5 has been changed",""
"SIEESUTN","RIREL","2020-06-25 00:00:00","B:EGM1LS","2020-09-16 16:25:18","2020-09-16 16:25:18","RPTMGR01","RPTMGR01","Remittance Instruction IMT8 has been released.",""
"SIEESUTN","RIREL","2020-06-25 00:00:00","B:EGM1LZ","2020-09-16 16:25:47","2020-09-16 16:25:47","RPTMGR01","RPTMGR01","Remittance Instruction IMT7 has been released.",""
"E2E4RAUV","RIREL","2020-06-25 00:00:00","BGEGM4BB","2020-09-16 16:33:53","2020-09-16 16:33:53","JAQUITAN","JAQUITAN","Remittance Instruction IMT17 - SEK has been released.",""
"E2E4RAUV","RIREL","2020-06-25 00:00:00","BGEGM4BK","2020-09-16 16:34:03","2020-09-16 16:34:03","JAQUITAN","JAQUITAN","Remittance Instruction IMT20 - ZAR has been released.",""
"E2E4RAUV","RIREL","2020-06-25 00:00:00","BGEGM4BR","2020-09-16 16:34:13","2020-09-16 16:34:13","JAQUITAN","JAQUITAN","Remittance Instruction IMT19 - THB has been released.",""
")?EF8978","RICHN","2020-06-25 00:00:00","QVEGMDNO","2020-09-16 20:28:23","2020-09-16 20:28:23","SMANZANO","SMANZANO","Remittance Instruction IMT3 has been changed",""
")?EF8978","RICHN","2020-06-25 00:00:00","QVEGMDZ9","2020-09-16 20:35:04","2020-09-16 20:35:04","SMANZANO","SMANZANO","Remittance Instruction IMT4 has been changed",""
")?EF8978","RIREL","2020-06-25 00:00:00","5)EGMEZX","2020-09-16 21:16:28","2020-09-16 21:16:28","MANZANOM","MANZANOM","Remittance Instruction IMT3 has been released.",""
")?EF8978","RIREL","2020-06-25 00:00:00","5)EGMF06","2020-09-16 21:17:31","2020-09-16 21:17:31","MANZANOM","MANZANOM","Remittance Instruction IMT2 has been released.",""
")?EF8978","RIREL","2020-06-25 00:00:00","5)EGMF0D","2020-09-16 21:18:38","2020-09-16 21:18:38","MANZANOM","MANZANOM","Remittance Instruction IMT4 has been released.",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","L*EGNLG6","2020-09-17 12:55:38","2020-09-17 12:55:38","CMARTILL","CMARTILL","Remittance Instruction IMT11 has been changed",""
"SIEESUTN","RICHN","2020-06-25 00:00:00","L*EGNLJM","2020-09-17 12:55:50","2020-09-17 12:55:50","CMARTILL","CMARTILL","Remittance Instruction IMT11 has been changed",""
