"IMT_RID_IMT_OUT","IMT_CDE_MSG_TYPE","IMT_RID_OWNER","IMT_CDE_OWNER_TYPE","IMT_RID_CASHFLOW","IMT_CDE_CURRENCY","IMT_AMT_OUT_TOT","IMT_TSP_REC_CREATE","IMT_TSP_REC_UPDATE","IMT_UID_REC_CREATE","IMT_UID_REC_UPDATE","IMT_CDE_INST_CODE","IMT_TXT_REG_REF","IMT_TXT_ADD_INFO","IMT_TSP_ITEM_SENT","IMT_DTE_BUSINESS","IMT_DTE_VALUE_DATE","IMT_PID_DEAL","IMT_PID_FACILITY","IMT_NUM_SEQUENCE","IMT_CDE_QUEUE_STAT","IMT_CDE_BRANCH","IMT_CDE_SERVICE","IMT_CDE_DTLS_CHGES","IMT_IND_SDAY_FUNDS","IMT_CDE_BNK_OP","IMT_TXT_ADD_PARTY","IMT_TXT_PAYMT_DTLS","IMT_TXT_SDR_RVR_TX","IMT_DSC_NARRATIVE","IMT_TXT_UETR_CDE"
"B8EFUELQ","MT103","B.EFUDOW","MAT  ","B8EFUEKF","EUR","2100","2020-09-01 17:15:32","2020-09-01 17:15:32","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","Y5EFF54H","Y5EFF559","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","9ebd3716-81a9-4403-b0ee-d1f19e7195e9"
"#FEFUI73","MT103","#!EFUH7E","OTR  ","#!EFUHPN","EUR","1500","2020-09-01 20:03:28","2020-09-01 20:03:28","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","(7EFGXIA","(7EFGXST","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","74b7ab6c-061a-4c1a-8e94-eb51e2a72f85"
"#FEFUI79","MT202","#!EFUH7E","OTR  ","#!EFUHPN","EUR","1500","2020-09-01 20:03:28","2020-09-01 20:03:28","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","(7EFGXIA","(7EFGXST","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","74b7ab6c-061a-4c1a-8e94-eb51e2a72f85"
"BIEFVNC5","MT202","BXEFVMTM","OTR  ","BXEFVMVC","AUD","421528.91","2020-09-02 09:15:05","2020-09-02 09:15:05","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-09-11 00:00:00","2020-09-11 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","02e7057e-e42b-4e0b-bfd2-2774bc5880b4"
"BIEFVNBZ","MT103","BXEFVMTM","OTR  ","BXEFVMVC","AUD","421528.91","2020-09-02 09:15:05","2020-09-02 09:15:05","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-09-11 00:00:00","2020-09-11 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","02e7057e-e42b-4e0b-bfd2-2774bc5880b4"
":TEFW0S8","MT202","B*EFVX8W","OTR  ","B*EFVXK0","EUR","216","2020-09-02 15:42:40","2020-09-02 15:42:40","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","98c4a54a-73a8-4182-bfe3-46b089c10163"
":TEFW0S0","MT103","B*EFVX8W","OTR  ","B*EFVXK0","EUR","216","2020-09-02 15:42:40","2020-09-02 15:42:40","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","98c4a54a-73a8-4182-bfe3-46b089c10163"
":8EFW1DA","MT202",":.EFW0V6","OTR  ",":.EFW0W9","EUR","1183.43","2020-09-02 15:43:13","2020-09-02 15:43:13","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","0REF4EYL","0REF4FMA","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","a4bd0a2e-2f18-4afb-8760-b1b660da14b2"
":8EFW1D4","MT103",":.EFW0V6","OTR  ",":.EFW0W9","EUR","1183.43","2020-09-02 15:43:13","2020-09-02 15:43:13","LIQAPCP3","LIQAPCP3","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","0REF4EYL","0REF4FMA","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","a4bd0a2e-2f18-4afb-8760-b1b660da14b2"
":=EFW5XN","MT202",":3EFW2ME","IDE  ",":;EFW3S9","EUR","400000","2020-09-02 16:06:05","2020-09-02 16:06:05","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","Y5EFF54H","NONE    ","","PEND ","CB022","MANL ","     ","","     "," "," "," "," ","c8fc45dd-10d3-4259-8cde-c4f175d09875"
"GLEFZ20H","MT202","G5EFZ1HY","OTR  ","G5EFZ1K2","AUD","27000","2020-09-04 04:41:48","2020-09-04 04:41:48","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","1fae74eb-ba2c-4eeb-a4ed-7694fcae579d"
"K9EG5HID","MT210","4IEG5EY8","LRP  ","K9EG5HBV","EUR","100000","2020-09-07 17:51:34","2020-09-07 17:51:34","JANICEA1","JANICEA1","     ","                                   ","                              ","","2020-06-03 00:00:00","2020-06-03 00:00:00","3ZEFFD20","NONE    ","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"PJEG5HZD","MT103","!GEG5HT4","ACP  ","!GEG5HU8","EUR","0.78","2020-09-07 18:33:05","2020-09-07 18:33:05","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-06-03 00:00:00","2020-06-03 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","6b1b28e5-9f6f-4180-a04d-96937f895268"
"PJEG5HZJ","MT202","!GEG5HT4","ACP  ","!GEG5HU8","EUR","0.78","2020-09-07 18:33:05","2020-09-07 18:33:05","RPTMGR01","RPTMGR01","     ","                                   ","                              ","","2020-06-03 00:00:00","2020-06-03 00:00:00","S#EESVPY","S#EESVR1","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","6b1b28e5-9f6f-4180-a04d-96937f895268"
"LDEFY3PR","MT210","L3EFXZ3Z","ACP  ","LDEFXZSF","EUR","737383.56","2020-09-03 18:40:49","2020-09-03 18:40:49","JANICEA1","JANICEA1","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"L5EFY475","MT210","LQEFY3RJ","PTR  ","L5EFY46R","EUR","1100000","2020-09-03 18:45:02","2020-09-03 18:45:02","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","YZEFEWH5","NONE    ","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"V=EFYPZX","MT103","VWEFYOVW","OTR  ","VWEFYOY5","AUD","2479944.52","2020-09-04 02:36:42","2020-09-04 02:36:42","FJSUP01 ","FJSUP01 ","     ","                                   ","                              ","","2020-10-13 00:00:00","2020-10-13 00:00:00","-1EFNC2Q","-1EFNCSN","","PEND ","CB001","MANL ","OUR  ","","SSTD "," "," "," "," ","381f9860-0118-4bf7-8a69-cd79b8a602e6"
"VXEFYUOR","MT103","VNEFYU6H","OTR  ","VNEFYU8K","AUD","22500","2020-09-04 03:15:44","2020-09-04 03:15:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-13 00:00:00","2020-10-13 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","a6cddece-8bcf-4b1f-8ade-1aefa5d5f3ae"
"VXEFYUOY","MT202","VNEFYU6H","OTR  ","VNEFYU8K","AUD","22500","2020-09-04 03:15:44","2020-09-04 03:15:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-13 00:00:00","2020-10-13 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","a6cddece-8bcf-4b1f-8ade-1aefa5d5f3ae"
"VXEFYUP5","MT103","VNEFYU6H","OTR  ","VNEFYU8M","AUD","45000","2020-09-04 03:15:44","2020-09-04 03:15:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-13 00:00:00","2020-10-13 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","872f1880-a302-458a-b53a-3f8dcd61daaf"
"VXEFYUPC","MT202","VNEFYU6H","OTR  ","VNEFYU8M","AUD","45000","2020-09-04 03:15:44","2020-09-04 03:15:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-13 00:00:00","2020-10-13 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","872f1880-a302-458a-b53a-3f8dcd61daaf"
"GIEFYY13","MT202","GXEFYXGN","OTR  ","GXEFYXK0","AUD","48808.67","2020-09-04 04:17:57","2020-09-04 04:17:57","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","880253d0-2eed-4f23-9624-5732f8d8e3b7"
"GIEFYY0W","MT103","GXEFYXGN","OTR  ","GXEFYXK0","AUD","48808.67","2020-09-04 04:17:57","2020-09-04 04:17:57","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","880253d0-2eed-4f23-9624-5732f8d8e3b7"
"GIEFYY0I","MT103","GXEFYXGN","OTR  ","GXEFYXK2","AUD","24404.34","2020-09-04 04:17:57","2020-09-04 04:17:57","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","92ce8550-0489-449d-afc2-6d79a7295093"
"GIEFYY0P","MT202","GXEFYXGN","OTR  ","GXEFYXK2","AUD","24404.34","2020-09-04 04:17:57","2020-09-04 04:17:57","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3TEEF3FJ","3OEEF3Z5","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","92ce8550-0489-449d-afc2-6d79a7295093"
"G-EFYZ14","MT103","G2EFYYIQ","OTR  ","G2EFYYKY","AUD","60000","2020-09-04 04:24:44","2020-09-04 04:24:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","3f03747f-c7eb-42a9-9a84-52d73746dbda"
"G-EFYZ1B","MT202","G2EFYYIQ","OTR  ","G2EFYYKY","AUD","60000","2020-09-04 04:24:44","2020-09-04 04:24:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","3f03747f-c7eb-42a9-9a84-52d73746dbda"
"G-EFYZ1P","MT202","G2EFYYIQ","OTR  ","G2EFYYKU","AUD","120000","2020-09-04 04:24:44","2020-09-04 04:24:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","cb3f1cad-b9e8-4f8b-a74c-174d7d96a7d1"
"G-EFYZ1I","MT103","G2EFYYIQ","OTR  ","G2EFYYKU","AUD","120000","2020-09-04 04:24:44","2020-09-04 04:24:44","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","cb3f1cad-b9e8-4f8b-a74c-174d7d96a7d1"
"GBEFYZZ9","MT103","G#EFYZGV","OTR  ","G#EFYZJ1","AUD","60000","2020-09-04 04:28:35","2020-09-04 04:28:35","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","bdc53c87-a1cf-4a56-83d7-89a3f61a67e1"
"GBEFYZZG","MT202","G#EFYZGV","OTR  ","G#EFYZJ1","AUD","60000","2020-09-04 04:28:35","2020-09-04 04:28:35","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","bdc53c87-a1cf-4a56-83d7-89a3f61a67e1"
"GBEFYZZU","MT202","G#EFYZGV","OTR  ","G#EFYZJ3","AUD","120000","2020-09-04 04:28:35","2020-09-04 04:28:35","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","15d9e82e-01de-41ea-a998-67c8fd19849b"
"GBEFYZZN","MT103","G#EFYZGV","OTR  ","G#EFYZJ3","AUD","120000","2020-09-04 04:28:35","2020-09-04 04:28:35","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","3MEEFHAZ","3HEEFI36","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","15d9e82e-01de-41ea-a998-67c8fd19849b"
"0TEFZGH6","MT103","0.EFZFVQ","ACP  ","0.EFZFXL","AUD","429.61","2020-09-04 10:44:55","2020-09-04 10:44:55","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","SPRI "," "," "," "," ","1e28b3de-2b72-4f07-9b5a-8091828828be"
"0TEFZGHD","MT202","0.EFZFVQ","ACP  ","0.EFZFXL","AUD","429.61","2020-09-04 10:44:55","2020-09-04 10:44:55","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","1e28b3de-2b72-4f07-9b5a-8091828828be"
"0TEFZGGS","MT103","0.EFZFVQ","ACP  ","0.EFZFXJ","AUD","1288.84","2020-09-04 10:44:55","2020-09-04 10:44:55","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","3d254254-0fb6-477f-9e46-162332458c7c"
"0TEFZGGZ","MT202","0.EFZFVQ","ACP  ","0.EFZFXJ","AUD","1288.84","2020-09-04 10:44:55","2020-09-04 10:44:55","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-10-14 00:00:00","2020-10-14 00:00:00","@5EEG9QM","@VEEGAA8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","3d254254-0fb6-477f-9e46-162332458c7c"
"0JEFZG09","MT103","G+EFZEM3","PTR  ","G+EFZENM","EUR","1100000","2020-09-04 12:04:29","2020-09-04 12:04:29","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","YZEFEWH5","NONE    ","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","069701be-84be-433f-af52-37f584b84561"
"0JEFZG0F","MT202","G+EFZEM3","PTR  ","G+EFZENM","EUR","1100000","2020-09-04 12:04:29","2020-09-04 12:04:29","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","YZEFEWH5","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","069701be-84be-433f-af52-37f584b84561"
"0IEFZMKT","MT202","G+EFZEM3","PTR  ","0JEFZHK9","EUR","1100000","2020-09-04 14:24:57","2020-09-04 14:24:57","SMANZANO","SMANZANO","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","YZEFEWH5","NONE    ","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","338fccc0-7528-466d-802c-4532220d0db9"
"0IEFZMKN","MT103","G+EFZEM3","PTR  ","0JEFZHK9","EUR","1100000","2020-09-04 14:24:57","2020-09-04 14:24:57","SMANZANO","SMANZANO","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","YZEFEWH5","NONE    ","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","338fccc0-7528-466d-802c-4532220d0db9"
"#FEFUCH8","MT202","#!EFUAPE","OTR  ","#!EFUAT4","EUR","120000","2020-09-01 17:59:51","2020-09-01 17:59:51","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","d94c216e-8a2d-4e3c-bb2a-0cee60f0e32d"
"#FEFUCH2","MT103","#!EFUAPE","OTR  ","#!EFUAT4","EUR","120000","2020-09-01 17:59:51","2020-09-01 17:59:51","RPTSUP01","RPTSUP01","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","d94c216e-8a2d-4e3c-bb2a-0cee60f0e32d"
"BNEFVMBB","MT103","B7EFVLQ0","ACP  ","B7EFVLRR","AUD","4109.59","2020-09-02 09:03:06","2020-09-02 09:03:06","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-09-11 00:00:00","2020-09-11 00:00:00","6BEEIEXK","6LEEIFH8","","PEND ","CB001","MANL ","BEN  ","","CRED "," "," "," "," ","733ebb33-877d-4c7e-b243-df234f022797"
"BNEFVMBH","MT202","B7EFVLQ0","ACP  ","B7EFVLRR","AUD","4109.59","2020-09-02 09:03:06","2020-09-02 09:03:06","JOBSUPER","JOBSUPER","     ","                                   ","                              ","","2020-09-11 00:00:00","2020-09-11 00:00:00","6BEEIEXK","6LEEIFH8","","PEND ","CB001","MANL ","     ","","     "," "," "," "," ","733ebb33-877d-4c7e-b243-df234f022797"
":7EFW7KC","MT210",":DEFW6QO","IDE  ",":SEFW77S","EUR","300000","2020-09-02 16:48:56","2020-09-02 16:48:56","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","Y5EFF54H","NONE    ","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
":7EFW7RJ","MT210",":DEFW6QO","IDE  ",":7EFW7KV","EUR","300000","2020-09-02 16:57:23","2020-09-02 16:57:23","LIQUSR03","LIQUSR03","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","Y5EFF54H","NONE    ","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"Q:EFWFOO","MT210","QNEFW8J7","OTR  ","QNEFW8U2","EUR","580","2020-09-02 19:50:59","2020-09-02 19:50:59","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","BEN  ","","     "," "," "," "," ",""
"Q:EFWFOB","MT103","QNEFW8J7","OTR  ","QNEFW8U8","EUR","1160","2020-09-02 19:50:59","2020-09-02 19:50:59","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","919005a1-15c1-4e5d-9b96-6df8bdadc401"
"Q:EFWFOH","MT202","QNEFW8J7","OTR  ","QNEFW8U8","EUR","1160","2020-09-02 19:50:59","2020-09-02 19:50:59","MANZANOM","MANZANOM","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","919005a1-15c1-4e5d-9b96-6df8bdadc401"
"QGEFWGO3","MT202","Q5EFWG6W","OTR  ","Q5EFWG80","EUR","580","2020-09-02 20:46:13","2020-09-02 20:46:13","MANZANOS","MANZANOS","     ","                                   ","                              ","","2020-05-29 00:00:00","2020-05-29 00:00:00","#!EFTROA","#!EFTRT9","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","d67a91ac-a43d-4a0c-acc7-8ba569c3a114"
"*UEFZTL0","MT103","+2EFZSQE","EFP  ","+2EFZSUF","EUR","1000","2020-09-04 16:44:15","2020-09-04 16:44:15","JAQUITAN","JAQUITAN","     ","                                   ","                              ","","2020-06-01 00:00:00","2020-06-01 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","BEN  ","","CRED "," "," "," "," ","ca2c3d7b-06d9-42e4-ae75-9c56511de431"
"*UEFZTL6","MT202","+2EFZSQE","EFP  ","+2EFZSUF","EUR","1000","2020-09-04 16:44:15","2020-09-04 16:44:15","JAQUITAN","JAQUITAN","     ","                                   ","                              ","","2020-06-01 00:00:00","2020-06-01 00:00:00","9ZEF82FK","9ZEF82GL","","PEND ","CG852","MANL ","     ","","     "," "," "," "," ","ca2c3d7b-06d9-42e4-ae75-9c56511de431"
