"CUS_CID_CUST_ID","CUS_XID_CUST_ID","CUS_NME_SHORT_NAME","CUS_NME_FULL_NAME","CUS_CDE_COUNTRY","CUS_CDE_CUST_STAT","CUS_IND_INVESTOR","CUS_IND_BORROWER","CUS_IND_GUARANTOR","CUS_IND_BENEFIC","CUS_IND_INTRL_ENT","CUS_IND_RESTRICT","CUS_CDE_BANK","CUS_TSP_REC_CREATE","CUS_TSP_REC_UPDATE","CUS_UID_REC_CREATE","CUS_UID_REC_UPDATE","CUS_IND_SLG","CUS_IND_MAJ_UNDWRT","CUS_IND_CRA","CUS_CDE_TRS_RPT_AR","CUS_IND_SIMPLIFIED","CUS_CDE_CUST_DESC","CUS_CID_ULT_PARENT","CUS_CDE_DEPT","CUS_CID_IMM_PARENT","CUS_CDE_EXPENSE","CUS_CDE_PRIM_SIC","CUS_CDE_PROSPECT","CUS_CDE_LEGAL","CUS_CDE_SIC_CNTRY","CUS_CDE_BRANCH","CUS_CDE_ORIGIN","CUS_CDE_LANGUAGE","CUS_IND_VAT_SUBJCT","CUS_TXT_VAT_NUMBER","CUS_AMT_OS_LIMIT","CUS_CDE_OS_LIM_CCY","CUS_IND_OS_LIM_ERL","CUS_CDE_MASTER_ACT","CUS_IND_BROKER","CUS_CDE_DEP_SUBTYP","CUS_IND_THRD_PTYON","CUS_IND_THRD_PRF"
"G#EHBQIO","1110001        ","T 1110002                     ","TEST112","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-09-30 13:51:52","2020-09-30 13:53:46","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FORG ","G#EHBQIO","     ","G#EHBQIO","","5710      ","","","AU","","","ENG  ","Y","12345678908    ","0","","N","","N","","N","N"
"G#EHBQS4","1234001        ","TEN 1234006                   ","TEST ENT NM 1236","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-09-30 13:57:33","2020-09-30 15:48:56","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","AGF  ","G#EHBQS4","     ","G#EHBQS4","","5710      ","","","AU","","","ENG  ","Y","12345678907    ","0","","N","","N","","N","N"
"4$EHBYTS","92             ","CUSTSHORT37158                ","CUSTLEGAL37159","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-30 15:46:50","2020-10-07 02:09:07","MIGGY_IN","DANUSR01","N","N","N","AU   ","N","FORG ","4$EHBYTS","GLB  ","4$EHBYTS","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
".*EHE1SI","95             ","CUSTSHORT35115                ","CUSTLEGAL35115","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-01 18:44:45","2020-10-01 19:18:41","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ",".*EHE1SI","GLB  ",".*EHE1SI","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"Y7EHFA63","99             ","CUSTSHORT57143                ","CUSTLEGAL57143","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-02 11:07:19","2020-10-02 11:45:10","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","Y7EHFA63","GLB  ","Y7EHFA63","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"*#EF4PTL","48             ","MNC LIMITED 0818202001        ","MNC LIMITED 0818202001","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-18 19:48:06","2020-08-18 20:18:22","WBAYERS ","WBAYERS ","N","N","N","AU   ","N","AGF  ","*#EF4PTL","GLB  ","*#EF4PTL","TM_SAF         ","0111      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"A1EF5M56","49             ","ARIHANT TRADING COMPANY 00003 ","ARIHANT TRADING COMPANY 00003","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-19 08:15:04","2020-08-20 18:06:37","ALNINP01","ALNINP01","N","N","N","AU   ","N","UCDPR","A1EF5M56","GLB  ","A1EF5M56","TM_SAF         ","8112      ","","","AU","","","ENG  ","N","7113133830     ","0","","N","","N","","N","N"
"1KEFIX0F","71             ","ARIHANT TRADING COMPANY 000011","ARIHANT TRADING COMPANY 000011","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-26 12:46:59","2020-08-26 13:12:06","INPALN01","INPALN01","N","N","N","AU   ","N","FORG ","1KEFIX0F","GLB  ","1KEFIX0F","TM_SAF         ","8112      ","","","AU","","","ENG  ","N","459948844      ","0","","N","","N","","N","N"
"=UEFJ4X5","73             ","ARIHANT TRADING COMPANY 000013","ARIHANT TRADING COMPANY 000013","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-26 15:27:36","2020-08-26 17:19:47","INPALN01","INPALN01","N","N","N","AU   ","N","FORG ","=UEFJ4X5","GLB  ","=UEFJ4X5","TM_SAF         ","8112      ","","","AU","","","","N","343423233      ","0","","N","","N","","N","N"
"7NEFL00E","77             ","ARIHANT TRADING COMPANY 000017","ARIHANT TRADING COMPANY 000017","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-27 16:45:44","2020-08-27 17:33:13","INPALN01","INPALN01","N","N","N","AU   ","N","FORG ","7NEFL00E","GLB  ","7NEFL00E","TM_SAF         ","8112      ","","","AU","","","ENG  ","N","3445566554     ","0","","N","","N","","N","N"
".QEHDXKP","94             ","CUSTSHORT12150                ","CUSTLEGAL12150","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-01 18:22:01","2020-10-01 18:52:54","INPELY01","INPELY01","N","N","N","AU   ","N","FORG ",".QEHDXKP","GLB  ",".QEHDXKP","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"8#EHFJRY","1414113        ","SE LTD 1414113                ","Sanseera Electronics Ltd 1414113","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-02 15:16:38","2020-10-28 00:33:11","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","8#EHFJRY","     ","8#EHFJRY","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"8#EHFL9E","1511643        ","IW INC 1511643                ","Inner Works Inc 1511643","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-02 15:48:43","2020-10-02 15:48:43","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","UFPCA","8#EHFL9E","     ","8#EHFL9E","","3620      ","","","AU","","","ENG  ","Y","67895843245    ","0","","N","","N","","N","N"
"(VEHFY93","100            ","CUSTSHORT53142                ","CUSTLEGAL53142","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-02 20:03:09","2020-10-02 20:44:15","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ","(VEHFY93","GLB  ","(VEHFY93","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"$$EHN6T8","1714116        ","SE LTD 1714116                ","Sanseera Electronics Ltd 1714116","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-06 18:17:24","2020-10-28 00:33:09","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","TDE  ","$$EHN6T8","     ","$$EHN6T8","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"$$EHNARP","1910651        ","SHORTNME1144 1910651          ","CBANLDCUST0001 1910651","NL","ACT  ","N","Y","N","N","N","N","CBA  ","2020-10-06 19:42:54","2020-10-28 00:17:09","LOANIQ01","LOANIQ01","N","N","N","NL   ","N","AGF  ","$$EHNARP","GLB  ","$$EHNARP","BG_COL         ","4222      ","","","AU","","","ENG  ","N","9456677889     ","0","","N","","N","","N","N"
"$$EHNOM1","201006         ","TESTBANKCUSTOMER              ","Test Bank Customer","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-07 00:41:56","2020-10-07 00:46:26","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","BFPBA","$$EHNOM1","     ","$$EHNOM1","","7321      ","","","AU","","","ENG  ","N","               ","0","","N","","N","","N","N"
":OEHOO1J","104            ","CUSTSHORT29114                ","CUSTLEGAL29114","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-07 12:39:03","2020-10-07 13:06:59","MIGGY_IN","MIGGY_IN","N","N","N","AU   ","N","FORG ",":OEHOO1J","GLB  ",":OEHOO1J","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"$$EHP0RN","1712439        ","SHORTNAME 1712439             ","ESPS1 1712439","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-07 18:02:05","2020-10-07 18:02:05","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHP0RN","     ","$$EHP0RN","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHP2H3","1810122        ","SHORTNAME 1810122             ","ESPS1 1810122","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-07 18:38:55","2020-10-07 18:38:55","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHP2H3","     ","$$EHP2H3","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"QUEHP3W8","107            ","VLS_LOAN_REPRICING  VLS_CUST_","VLS_LOAN_REPRICING  VLS_CUST_REM_INSTR","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-10-07 19:17:57","2020-10-07 19:17:57","MGALING ","MGALING ","N","N","N","AU   ","N","","QUEHP3W8","GLB  ","QUEHP3W8","","","","","","","","","Y","               ","0","","N","","N","","N","N"
"$$EHP6SW","1913125        ","SHORTNAME 1913125             ","ESPS1 1913125","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-10-07 20:08:48","2020-10-08 16:52:02","LOANIQ01","MIGGY_IN","N","N","N","AU   ","N","BFPR ","$$EHP6SW","GLB  ","$$EHP6SW","BG_COL         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"$$EHQXOV","1010101        ","ME 101010                     ","Main Enterprise 101010","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-08 18:50:48","2020-10-08 18:50:48","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","TEJT ","$$EHQXOV","     ","$$EHQXOV","","9900      ","","","AU","","","ENG  ","Y","00000008787    ","0","","N","","N","","N","N"
"$$EHQXUC","1010102        ","ME 1010101                    ","MAIN ENT 1010102","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-08 18:54:05","2020-10-08 18:54:05","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","LCFPA","$$EHQXUC","     ","$$EHQXUC","","2822      ","","","AU","","","ENG  ","Y","66666576766    ","0","","N","","N","","N","N"
"$$EHR4A6","2013436        ","SHORTNAME 2013436             ","ESPS1 2013436","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-08 21:13:11","2020-10-08 21:13:11","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHR4A6","     ","$$EHR4A6","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHR705","2113219        ","SHORTNAME 2113219             ","ESPS1 2113219","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-08 22:11:57","2020-10-08 22:11:57","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHR705","     ","$$EHR705","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRAHI","2215007        ","SHORTNAME 2215007             ","ESPS1 2215007","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-08 23:27:11","2020-10-08 23:27:11","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRAHI","     ","$$EHRAHI","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRB0J","2310226        ","SHORTNAME 2310226             ","ESPS1 2310226","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-08 23:38:35","2020-10-08 23:38:35","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRB0J","     ","$$EHRB0J","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRBM0","2311405        ","SHORTNAME 2311405             ","ESPS1 2311405","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-08 23:51:28","2020-10-08 23:51:28","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRBM0","     ","$$EHRBM0","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRE27","0010750        ","SHORTNAME 0010750             ","ESPS1 0010750","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-09 00:44:24","2020-10-09 00:44:24","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRE27","     ","$$EHRE27","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRFK6","0014035        ","SHORTNAME 0014035             ","ESPS1 0014035","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-09 01:16:47","2020-10-09 01:16:47","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRFK6","     ","$$EHRFK6","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRGFY","0015700        ","SHORTNAME 0015700             ","ESPS1 0015700","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-09 01:35:50","2020-10-09 01:35:50","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRGFY","     ","$$EHRGFY","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRI9I","0113918        ","SHORTNAME 0113918             ","ESPS1 0113918","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-09 02:15:11","2020-10-09 02:15:11","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRI9I","     ","$$EHRI9I","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"$$EHRJJ7","0210644        ","SHORTNAME 0210644             ","ESPS1 0210644","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-09 02:42:35","2020-10-09 02:42:35","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","BFPR ","$$EHRJJ7","     ","$$EHRJJ7","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"H4EAFKP1","32             ","EUGENEHUGE                    ","EUGENEHUGE","AU","SKEL ","N","N","Y","N","N","N","CBA  ","2020-05-19 13:12:25","2020-05-19 13:29:03","JOBINP  ","JOBINP  ","N","N","N","AU   ","N","AGF  ","H4EAFKP1","GLB  ","H4EAFKP1","BG_COL         ","0114      ","","","AU","CG852","","ENG  ","Y","               ","0","","N","","N","","N","N"
"F5EEI82Y","200806         ","20200806XXX                   ","20200806","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-08-06 18:16:03","2020-09-30 23:30:12","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","AGF  ","F5EEI82Y","     ","F5EEI82Y","","9524      ","","","AU","","","ENG  ","N","687687687      ","0","","N","","N","","N","N"
"F5EEVH5T","1213044        ","SANSEERA ELECTRONICS LTD1     ","MNC COMPANY LTD 2012738","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-08-13 22:00:57","2020-08-20 11:47:37","LOANIQ01","JCUSR01 ","N","N","N","AU   ","N","UFPCA","F5EEVH5T","     ","F5EEVH5T","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"F5EEWBR0","0813410        ","MNC COMPANY LTD 0813410       ","MNC COMPANY LTD 0813410","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-08-14 09:01:41","2020-08-20 12:13:53","LOANIQ01","JCUSR01 ","N","N","N","AU   ","N","UFPCA","F5EEWBR0","GLB  ","F5EEWBR0","RE_PRF         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"F5EEWNIG","1214808        ","MNC COMPANY LTD 1214808       ","MNC COMPANY LTD 1214808","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-08-14 13:15:44","2020-08-14 13:15:44","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","UFPCA","F5EEWNIG","     ","F5EEWNIG","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"F5EEWSOR","1414010        ","MNC COMPANY LTD 1414010       ","MNC COMPANY LTD 1414010","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-08-14 15:07:31","2020-08-18 19:14:19","LOANIQ01","WBAYERS ","N","N","N","AU   ","N","UFPCA","F5EEWSOR","GLB  ","F5EEWSOR","TM_SAF         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"F5EEX0DW","1712530        ","MNC COMPANY LTD 1712530       ","MNC COMPANY LTD 1712530","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-08-14 17:53:48","2020-08-14 17:53:48","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","UFPCA","F5EEX0DW","     ","F5EEX0DW","","3620      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"F5EEX1HG","1714916        ","MNC COMPANY LTD 1714916       ","MNC COMPANY LTD 1714916","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-08-14 18:17:32","2020-08-16 10:57:43","LOANIQ01","WBAYERS ","N","N","N","AU   ","N","UFPCA","F5EEX1HG","GLB  ","F5EEX1HG","TM_SAF         ","3620      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"F5EF2FBX","1513517        ","BE PTY LTD AS TRUSTEE FOR     ","BE Pty Ltd as trustee for the Dances With Wolves Fam 1513517","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-08-17 16:04:38","2020-08-17 16:04:38","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","TRU  ","F5EF2FBX","     ","F5EF2FBX","","8112      ","","","AU","","","ENG  ","Y","14162984821    ","0","","N","","N","","N","N"
"F5EF3TGQ","0913643        ","ARIHANT TRADING COMPANY 0     ","ARIHANT TRADING COMPANY 0913643","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-08-18 10:07:31","2020-08-18 10:07:31","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","UCFPA","F5EF3TGQ","     ","F5EF3TGQ","","8112      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"F5EF3YEE","1112504        ","ARIHANT TRADING COMPANY 1     ","ARIHANT TRADING COMPANY 1112504","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-08-18 11:54:06","2020-08-18 11:54:06","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","UCFPA","F5EF3YEE","     ","F5EF3YEE","","8112      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"V+EF46DL","46             ","ARIHANTTRADINGCOMPANY 00002  ","ARIHANT TRADING COMPANY 00002","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-08-18 13:52:17","2020-08-18 13:52:17","ALNINP01","ALNINP01","N","N","N","AU   ","N","","V+EF46DL","GLB  ","V+EF46DL","","","","","","","","","Y","               ","0","","N","","N","","N","N"
"V+EF49HF","47             ","ARIHANTTRADINGCOMPANY000001   ","ARIHANT TRADING COMPANY 000001","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-18 15:56:01","2020-08-18 18:28:18","ALNINP01","ALNMGR01","N","N","N","AU   ","N","UCDPR","V+EF49HF","GLB  ","V+EF49HF","IT_COL         ","8710      ","","","AU","","","ENG  ","Y","7113133830     ","0","","N","","N","","N","N"
"=REFJ68W","74             ","SANSEERA ELECTRONICS LTD 002  ","Sanseera Electronics Ltd 002","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-08-26 17:07:02","2020-08-26 17:29:16","JOBINP  ","INPAMT01","N","N","N","AU   ","N","OUAUA","=REFJ68W","GLB  ","=REFJ68W","GTM181         ","8710      ","","","AU","","","ENG  ","N","02568049389    ","0","","N","","Y","","N","N"
"FCEG76R8","83             ","SANSEERA ELECTRONICS LTD 007  ","Sanseera Electronics Ltd 007","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-09-08 15:11:02","2020-09-08 17:55:50","INPAMT01","INPAMT01","N","N","N","AU   ","N","OUAUA","FCEG76R8","GLB  ","FCEG76R8","GTM181         ","8710      ","","","AU","","","ENG  ","N","02568049389    ","0","","N","","N","","N","N"
"9:EG8XB6","84             ","ARIHANT TRADING COMPANY 000019","ARIHANT TRADING COMPANY 000019","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-09-09 13:58:38","2020-09-09 14:01:14","INPALN01","INPALN01","N","N","N","AU   ","N","FORG ","9:EG8XB6","GLB  ","9:EG8XB6","TM_SAF         ","8112      ","","","AU","","","","N","3435454656     ","0","","N","","N","","N","N"
"UWEHCNQ1","2111356        ","SE LTD 2111356                ","Sanseera Electronics Ltd 2111356","GB","ACT  ","N","Y","N","N","N","N","CBA  ","2020-09-30 21:49:11","2020-10-28 00:33:16","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","UWEHCNQ1","GLB  ","UWEHCNQ1","BP_CML         ","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"UWEHCNT7","2114619        ","SE LTD 2114619                ","Sanseera Electronics Ltd 2114619","GB","ACT  ","N","N","N","N","N","N","CBA  ","2020-09-30 22:23:44","2020-10-28 00:53:09","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","UWEHCNT7","     ","UWEHCNT7","","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"UWEHCNU5","2311721        ","SE LTD 2311721                ","Sanseera Electronics Ltd 2311721","GB","ACT  ","N","Y","N","N","N","N","CBA  ","2020-09-30 23:53:17","2020-10-28 00:33:17","LOANIQ01","LOANIQ01","N","N","N","GB   ","N","FPJV ","UWEHCNU5","GLB  ","UWEHCNU5","BP_CML         ","8431      ","","","AU","","","ENG  ","N","10075843210    ","0","","N","","N","","N","N"
"UWEHCNUO","2313921        ","SE LTD 2313921                ","Sanseera Electronics Ltd 2313921","AU","ACT  ","N","Y","N","N","N","N","CBA  ","2020-10-01 00:15:32","2020-10-28 00:33:16","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FPJV ","UWEHCNUO","GLB  ","UWEHCNUO","BP_CML         ","8431      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"UWEHD87R","0813556        ","SE LTD 0813556                ","Sanseera Electronics Ltd 0813556","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-01 09:11:44","2020-10-28 00:33:14","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FPJV ","UWEHD87R","     ","UWEHD87R","","8431      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
".6EHDTXC","93             ","CUSTSHORT53150                ","CUSTLEGAL53151","AU","SKEL ","N","Y","N","N","N","N","CBA  ","2020-10-01 17:03:11","2020-10-01 17:32:03","INPELY01","INPELY01","N","N","N","AU   ","N","FORG ",".6EHDTXC","GLB  ",".6EHDTXC","BG_COL         ","3620      ","","","AU","","","","N","               ","0","","N","","N","","N","N"
"UWEHDUC8","1613306        ","SE LTD 1613306                ","Sanseera Electronics Ltd 1613306","AU","ACT  ","N","N","N","N","N","N","CBA  ","2020-10-01 17:09:37","2020-10-28 00:33:13","LOANIQ01","LOANIQ01","N","N","N","AU   ","N","FPJV ","UWEHDUC8","     ","UWEHDUC8","","8431      ","","","AU","","","ENG  ","Y","10075843210    ","0","","N","","N","","N","N"
"T0EHE8MU","96             ","CUSTSHORT05141                ","CUSTLEGAL05141","AU","SKEL ","N","N","N","N","N","N","CBA  ","2020-10-01 21:15:49","2020-10-01 21:17:27","INPELY01","INPELY01","N","N","N","AU   ","N","","T0EHE8MU","GLB  ","T0EHE8MU","","3620      ","","","AU","","","","Y","               ","0","","N","","N","","N","N"
