"ACCOUNTID"|"NOMINALCODE"|"NOMINALDESCRIPTION"|"TRANSACTIONSRID"|"TRANSACTIONID"|"HOSTTRANCODE"|"SOURCETRANCODE"|"TRANSACTIONDATE"|"POSTINGDATE"|"VALUEDATE"|"ISOCURRENCYCODE"|"DEBITCREDITFLAG"|"AMOUNT"|"AMOUNTCREDIT"|"AMOUNTDEBIT"|"HOSTBRANCH"|"UBCHANNELID"|"SUBPRODUCTCODE"|"CUSTOMERCODE"|"SOURCEREF1"|"SOURCEREF2"|"NARRATION"|"SOURCEBRANCH"|"SOURCECOSTCENTERCODE"|"AFFILIATECODE"|"SOURCEDEALNO"|"SOURCECUSTOMERCODE"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829c8d42vt"|"01174d829c8a12vO"|"DRV"|"UNCOM"|"2020-09-29 06:40:51"|"2020-07-12 23:20:59"|"2020-07-07 00:00:00"|"EUR"|"D"|"-2700000"|"0"|"2700000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SV9"|"Y5EFF58R"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACY5EFF559"|"37"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829e6b732U"|"01174d829e68d321"|"CRV"|"UNCOM"|"2020-09-29 06:40:58"|"2020-07-12 23:21:06"|"2020-07-07 00:00:00"|"EUR"|"C"|"434392"|"434392"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9STC"|"#!EFTRZ0"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FAC#!EFTRT9"|"37"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829e6b732W"|"01174d829e68d321"|"DRV"|"UNCOM"|"2020-09-29 06:40:58"|"2020-07-12 23:21:06"|"2020-07-07 00:00:00"|"EUR"|"D"|"-434392"|"0"|"434392"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9STD"|"#!EFTRZ0"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FAC#!EFTRT9"|"37"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829ece538X"|"01174d829ecc0384"|"CRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"C"|"200000000"|"200000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SU0"|"SUEBXP9N"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACSUEBXL18"|"4"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829ece638Z"|"01174d829ecc0384"|"DRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"D"|"-200000000"|"0"|"200000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SU1"|"SUEBXP9N"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACSUEBXL18"|"4"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829edae39D"|"01174d829ed8338k"|"CRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"C"|"297000000"|"297000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SU4"|"SUEBXP9U"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACSUEBXL2B"|"4"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829edaf39F"|"01174d829ed8338k"|"DRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"D"|"-297000000"|"0"|"297000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SU5"|"SUEBXP9U"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACSUEBXL2B"|"4"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829f0683Ar"|"01174d829f0403AO"|"CRV"|"UNCOM"|"2020-09-29 06:41:01"|"2020-07-12 23:21:09"|"2020-07-07 00:00:00"|"EUR"|"C"|"97500000"|"97500000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SVK"|"3ZEFFD67"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3ZEFFD2W"|"53"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829f0693At"|"01174d829f0403AO"|"DRV"|"UNCOM"|"2020-09-29 06:41:01"|"2020-07-12 23:21:09"|"2020-07-07 00:00:00"|"EUR"|"D"|"-97500000"|"0"|"97500000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SVL"|"3ZEFFD67"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3ZEFFD2W"|"53"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829f4c93CX"|"01174d829f1c53C3"|"CRV"|"UNCOM"|"2020-09-29 06:41:02"|"2020-07-12 23:21:10"|"2020-07-07 00:00:00"|"EUR"|"C"|"50000000"|"50000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUG"|"Q(EDHFNR"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ4EDGQL9"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829f4ca3CZ"|"01174d829f1c53C3"|"DRV"|"UNCOM"|"2020-09-29 06:41:02"|"2020-07-12 23:21:10"|"2020-07-07 00:00:00"|"EUR"|"D"|"-50000000"|"0"|"50000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUH"|"Q(EDHFNR"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ4EDGQL9"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829fcac3Jn"|"01174d829fc8e3JK"|"CRV"|"UNCOM"|"2020-09-29 06:41:04"|"2020-07-12 23:21:12"|"2020-07-07 00:00:00"|"EUR"|"C"|"48304000"|"48304000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9STW"|"I:EFMIA2"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACI:EFMEGK"|"57"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d829fcad3Jp"|"01174d829fc8e3JK"|"DRV"|"UNCOM"|"2020-09-29 06:41:04"|"2020-07-12 23:21:12"|"2020-07-07 00:00:00"|"EUR"|"D"|"-47704000"|"0"|"47704000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9STX"|"I:EFMIA2"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACI:EFMEGK"|"57"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a06273PM"|"01174d82a06093Ot"|"CRV"|"UNCOM"|"2020-09-29 06:41:06"|"2020-07-12 23:21:15"|"2020-07-07 00:00:00"|"EUR"|"C"|"20000000"|"20000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUO"|"Q(EDHFPL"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1QH"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a06283PO"|"01174d82a06093Ot"|"DRV"|"UNCOM"|"2020-09-29 06:41:06"|"2020-07-12 23:21:15"|"2020-07-07 00:00:00"|"EUR"|"D"|"-20000000"|"0"|"20000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUP"|"Q(EDHFPL"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1QH"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a10743Q5"|"01174d82a06b13PZ"|"CRV"|"UNCOM"|"2020-09-29 06:41:09"|"2020-07-12 23:21:17"|"2020-07-07 00:00:00"|"EUR"|"C"|"50000000"|"50000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUS"|"Q+EDKX3X"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVFH"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a10753Q7"|"01174d82a06b13PZ"|"DRV"|"UNCOM"|"2020-09-29 06:41:09"|"2020-07-12 23:21:17"|"2020-07-07 00:00:00"|"EUR"|"D"|"-50000000"|"0"|"50000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUT"|"Q+EDKX3X"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVFH"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a377e3ZG"|"01174d82a375a3Yn"|"CRV"|"UNCOM"|"2020-09-29 06:41:19"|"2020-07-12 23:21:27"|"2020-07-07 00:00:00"|"EUR"|"C"|"30000000"|"30000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUK"|"Q(EDHFOP"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1MI"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a377e3ZI"|"01174d82a375a3Yn"|"DRV"|"UNCOM"|"2020-09-29 06:41:19"|"2020-07-12 23:21:27"|"2020-07-07 00:00:00"|"EUR"|"D"|"-30000000"|"0"|"30000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUL"|"Q(EDHFOP"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQFEDH1MI"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a43e53eL"|"01174d82a43c33ds"|"CRV"|"UNCOM"|"2020-09-29 06:41:22"|"2020-07-12 23:21:30"|"2020-07-07 00:00:00"|"EUR"|"C"|"100000000"|"100000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SVO"|"3.EFFE2W"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3.EFFDZL"|"53"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82a43e63eN"|"01174d82a43c33ds"|"DRV"|"UNCOM"|"2020-09-29 06:41:22"|"2020-07-12 23:21:30"|"2020-07-07 00:00:00"|"EUR"|"D"|"-100000000"|"0"|"100000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SVP"|"3.EFFE2W"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3.EFFDZL"|"53"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82969c52II"|"01174d82967442Ho"|"CRV"|"UNCOM"|"2020-09-29 06:40:27"|"2020-07-12 23:20:35"|"2020-07-07 00:00:00"|"EUR"|"C"|"4993093"|"4993093"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SSW"|"AVEF5UHV"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACV8EF471U"|"43"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d82969c62IK"|"01174d82967442Ho"|"DRV"|"UNCOM"|"2020-09-29 06:40:27"|"2020-07-12 23:20:35"|"2020-07-07 00:00:00"|"EUR"|"D"|"-4993093"|"0"|"4993093"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SSX"|"AVEF5UHV"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACV8EF471U"|"43"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d8296e882Ly"|"01174d8296e6c2LV"|"CRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"C"|"30000000"|"30000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUW"|"Q+EDKX4S"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVL5"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d8296e882M0"|"01174d8296e6c2LV"|"DRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"D"|"-30000000"|"0"|"30000000"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SUX"|"Q+EDKX4S"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKVL5"|"22553344"
"089901000085200"|"OFBSUNCOCLR"|"Unused Commitment"|"01174d8296f7e2N9"|"01174d8296f612Mg"|"CRV"|"UNCOM"|"2020-09-29 06:40:28"|"2020-07-12 23:20:36"|"2020-07-07 00:00:00"|"EUR"|"C"|"9000000"|"9000000"|"0"|"00000852"|"LIQ"|"99010InternalEUR"|"000852"|"0EEH9SVC"|".FEF9T1N"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC.FEF9QTS"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82985652Xw"|"01174d82985482XP"|"CRV"|"UNCOM"|"2020-09-29 06:40:33"|"2020-07-12 23:20:42"|"2020-07-07 00:00:00"|"EUR"|"C"|"20000000"|"20000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SV2"|"Q+EDKX5H"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKW7K"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82985642Xq"|"01174d82985482XP"|"DRV"|"UNCOM"|"2020-09-29 06:40:33"|"2020-07-12 23:20:42"|"2020-07-07 00:00:00"|"EUR"|"D"|"-20000000"|"0"|"20000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUZ"|"Q+EDKX5H"|"Daily Posting of Unutilized Commitment"|"CG852"|"IT_SAF"|""|"FACQ+EDKW7K"|"22553344"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8298bce2b5"|"01174d8298bb42aY"|"CRV"|"UNCOM"|"2020-09-29 06:40:35"|"2020-07-12 23:20:43"|"2020-07-07 00:00:00"|"EUR"|"C"|"29760000"|"29760000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVU"|"@-EFH869"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC@-EFH76E"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8298c672bf"|"01174d8298c4e2bE"|"DRV"|"UNCOM"|"2020-09-29 06:40:35"|"2020-07-12 23:20:43"|"2020-07-07 00:00:00"|"EUR"|"D"|"-88951063.34"|"0"|"88951063.34"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVV"|"9ZEF8314"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC9ZEF82GL"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8298c682bl"|"01174d8298c4e2bE"|"CRV"|"UNCOM"|"2020-09-29 06:40:35"|"2020-07-12 23:20:43"|"2020-07-07 00:00:00"|"EUR"|"C"|"87651063.34"|"87651063.34"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVY"|"9ZEF8314"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC9ZEF82GL"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8298fdb2dK"|"01174d8298fbf2ct"|"DRV"|"UNCOM"|"2020-09-29 06:40:36"|"2020-07-12 23:20:44"|"2020-07-07 00:00:00"|"EUR"|"D"|"-4962600"|"0"|"4962600"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9ST3"|"(7EFGUIP"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FAC(7EFGUEQ"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8298fdc2dQ"|"01174d8298fbf2ct"|"CRV"|"UNCOM"|"2020-09-29 06:40:36"|"2020-07-12 23:20:44"|"2020-07-07 00:00:00"|"EUR"|"C"|"4962600"|"4962600"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9ST6"|"(7EFGUIP"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FAC(7EFGUEQ"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82992762e0"|"01174d82992502dZ"|"DRV"|"UNCOM"|"2020-09-29 06:40:37"|"2020-07-12 23:20:45"|"2020-07-07 00:00:00"|"EUR"|"D"|"-1963860.42"|"0"|"1963860.42"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9ST7"|"(7EFGZ88"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"FIXED"|"FAC(7EFGXST"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82992782e6"|"01174d82992502dZ"|"CRV"|"UNCOM"|"2020-09-29 06:40:37"|"2020-07-12 23:20:45"|"2020-07-07 00:00:00"|"EUR"|"C"|"1963860.42"|"1963860.42"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STA"|"(7EFGZ88"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"FIXED"|"FAC(7EFGXST"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82994e52gd"|"01174d82994c32gC"|"DRV"|"UNCOM"|"2020-09-29 06:40:37"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"EUR"|"D"|"-97779000"|"0"|"97779000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STN"|"@EEFH9JA"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC@EEFH10F"|"57"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82994e62gj"|"01174d82994c32gC"|"CRV"|"UNCOM"|"2020-09-29 06:40:37"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"EUR"|"C"|"97779000"|"97779000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STQ"|"@EEFH9JA"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC@EEFH10F"|"57"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82995d82hn"|"01174d82995bd2hM"|"DRV"|"UNCOM"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"EUR"|"D"|"-195000000"|"0"|"195000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUB"|"?XEBVYJ8"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"FIXED"|"FAC?XEBVXIH"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d82995d92ht"|"01174d82995bd2hM"|"CRV"|"UNCOM"|"2020-09-29 06:40:38"|"2020-07-12 23:20:46"|"2020-07-07 00:00:00"|"EUR"|"C"|"195000000"|"195000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SUE"|"?XEBVYJ8"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"FIXED"|"FAC?XEBVXIH"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8299a1f2n8"|"01174d8299a022mh"|"DRV"|"UNCOM"|"2020-09-29 06:40:39"|"2020-07-12 23:20:47"|"2020-07-07 00:00:00"|"EUR"|"D"|"-27300000"|"0"|"27300000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SW7"|"C6EFHAVE"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACC6EFHAR6"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d8299a202nE"|"01174d8299a022mh"|"CRV"|"UNCOM"|"2020-09-29 06:40:39"|"2020-07-12 23:20:47"|"2020-07-07 00:00:00"|"EUR"|"C"|"27300000"|"27300000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SWA"|"C6EFHAVE"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACC6EFHAR6"|"53"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829a24b2qH"|"01174d829a22a2pp"|"DRV"|"UNCOM"|"2020-09-29 06:40:41"|"2020-07-12 23:20:49"|"2020-07-07 00:00:00"|"EUR"|"D"|"-90013954.87"|"0"|"90013954.87"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STJ"|"YZEFF1Z3"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACYZEFEXAM"|"57"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829a24c2qN"|"01174d829a22a2pp"|"CRV"|"UNCOM"|"2020-09-29 06:40:41"|"2020-07-12 23:20:49"|"2020-07-07 00:00:00"|"EUR"|"C"|"89413954.87"|"89413954.87"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STM"|"YZEFF1Z3"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACYZEFEXAM"|"57"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829c6ea2uf"|"01174d829c6c02uE"|"DRV"|"UNCOM"|"2020-09-29 06:40:50"|"2020-07-12 23:20:58"|"2020-07-07 00:00:00"|"EUR"|"D"|"-4601431.34"|"0"|"4601431.34"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SV3"|"0REF4G5M"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"FIXED"|"FAC0REF4FMA"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829c6eb2ul"|"01174d829c6c02uE"|"CRV"|"UNCOM"|"2020-09-29 06:40:50"|"2020-07-12 23:20:58"|"2020-07-07 00:00:00"|"EUR"|"C"|"4601431.34"|"4601431.34"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SV6"|"0REF4G5M"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"FIXED"|"FAC0REF4FMA"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829c8d32vp"|"01174d829c8a12vO"|"DRV"|"UNCOM"|"2020-09-29 06:40:51"|"2020-07-12 23:20:59"|"2020-07-07 00:00:00"|"EUR"|"D"|"-2700000"|"0"|"2700000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SV7"|"Y5EFF58R"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACY5EFF559"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829c8d42vv"|"01174d829c8a12vO"|"CRV"|"UNCOM"|"2020-09-29 06:40:51"|"2020-07-12 23:20:59"|"2020-07-07 00:00:00"|"EUR"|"C"|"2700000"|"2700000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVA"|"Y5EFF58R"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACY5EFF559"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829e6b632S"|"01174d829e68d321"|"DRV"|"UNCOM"|"2020-09-29 06:40:58"|"2020-07-12 23:21:06"|"2020-07-07 00:00:00"|"EUR"|"D"|"-434392"|"0"|"434392"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STB"|"#!EFTRZ0"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FAC#!EFTRT9"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829e6b732Y"|"01174d829e68d321"|"CRV"|"UNCOM"|"2020-09-29 06:40:58"|"2020-07-12 23:21:07"|"2020-07-07 00:00:00"|"EUR"|"C"|"434392"|"434392"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STE"|"#!EFTRZ0"|"Daily Posting of Unutilized Commitment"|"CG852"|"BP_COL"|"OTHER"|"FAC#!EFTRT9"|"37"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829ece538V"|"01174d829ecc0384"|"DRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"D"|"-200000000"|"0"|"200000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9STZ"|"SUEBXP9N"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACSUEBXL18"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829ece638b"|"01174d829ecc0384"|"CRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"C"|"200000000"|"200000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SU2"|"SUEBXP9N"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|""|"FACSUEBXL18"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829edad39B"|"01174d829ed8338k"|"DRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"D"|"-297000000"|"0"|"297000000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SU3"|"SUEBXP9U"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACSUEBXL2B"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829edaf39H"|"01174d829ed8338k"|"CRV"|"UNCOM"|"2020-09-29 06:41:00"|"2020-07-12 23:21:08"|"2020-07-07 00:00:00"|"EUR"|"C"|"297000000"|"297000000"|"0"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SU6"|"SUEBXP9U"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FACSUEBXL2B"|"4"
"089903000085200"|"OFBSUNCOOFF"|"Unused Commitment Offset"|"01174d829f0683Ap"|"01174d829f0403AO"|"DRV"|"UNCOM"|"2020-09-29 06:41:01"|"2020-07-12 23:21:09"|"2020-07-07 00:00:00"|"EUR"|"D"|"-97500000"|"0"|"97500000"|"00000852"|"LIQ"|"99030InternalEUR"|"000852"|"0EEH9SVJ"|"3ZEFFD67"|"Daily Posting of Unutilized Commitment"|"CG852"|"BG_COL"|"OTHER"|"FAC3ZEFFD2W"|"53"
